osmid,y,x,street_count,highway,ref,railway,junction,geometry
8859307899,11.8715481,108.1345493,1,,,,,POINT (108.1345493 11.8715481)
8859312597,11.9488793,108.5028702,1,,,,,POINT (108.5028702 11.9488793)
8859316418,11.8423811,108.1512091,3,,,,,POINT (108.1512091 11.8423811)
8859316422,11.8420498,108.1501584,1,,,,,POINT (108.1501584 11.8420498)
8859318504,11.8375831,108.1004155,1,,,,,POINT (108.1004155 11.8375831)
8859326677,11.8674585,108.4614003,3,,,,,POINT (108.4614003 11.8674585)
8859326678,11.867266,108.4612447,3,,,,,POINT (108.4612447 11.867266)
8859330623,11.8851811,108.1246975,1,,,,,POINT (108.1246975 11.8851811)
8859330624,11.8851281,108.1239809,3,,,,,POINT (108.1239809 11.8851281)
8859334682,11.9498738,108.4792158,1,,,,,POINT (108.4792158 11.9498738)
8859340627,11.9567003,108.4612772,1,,,,,POINT (108.4612772 11.9567003)
8859350804,11.6316563,108.2298401,1,,,,,POINT (108.2298401 11.6316563)
8859350816,11.630321,108.2286546,3,,,,,POINT (108.2286546 11.630321)
8859352014,11.9442412,108.4841256,1,,,,,POINT (108.4841256 11.9442412)
8859353040,11.8288858,108.4520296,1,,,,,POINT (108.4520296 11.8288858)
8859355581,11.9491961,108.5017906,1,,,,,POINT (108.5017906 11.9491961)
8859355582,11.9491189,108.5019879,3,,,,,POINT (108.5019879 11.9491189)
8859356861,11.8329366,108.4572425,1,,,,,POINT (108.4572425 11.8329366)
8859357740,11.8656999,108.4499301,1,,,,,POINT (108.4499301 11.8656999)
8859363620,11.6696296,108.2375582,3,,,,,POINT (108.2375582 11.6696296)
8859363623,11.6693969,108.2373913,3,,,,,POINT (108.2373913 11.6693969)
8859363624,11.6689038,108.2405113,1,,,,,POINT (108.2405113 11.6689038)
8859364569,11.8391543,108.4611095,1,,,,,POINT (108.4611095 11.8391543)
8859369179,11.9441061,108.4808452,3,,,,,POINT (108.4808452 11.9441061)
8859369184,11.9439118,108.480294,1,,,,,POINT (108.480294 11.9439118)
8859369665,11.8629759,108.4607004,3,,,,,POINT (108.4607004 11.8629759)
8859369669,11.8625237,108.460494,1,,,,,POINT (108.460494 11.8625237)
8859381978,11.6498787,108.5038076,1,,,,,POINT (108.5038076 11.6498787)
8859384731,11.6300012,108.2341048,1,,,,,POINT (108.2341048 11.6300012)
8859388174,11.6379521,108.4779283,1,,,,,POINT (108.4779283 11.6379521)
8859388454,11.6371679,108.5094161,1,,,,,POINT (108.5094161 11.6371679)
8859388459,11.6397661,108.5066695,1,,,,,POINT (108.5066695 11.6397661)
8859388497,11.6399487,108.5077398,3,,,,,POINT (108.5077398 11.6399487)
8859393494,11.7826014,108.3198363,1,,,,,POINT (108.3198363 11.7826014)
8859396733,11.9492191,108.4616165,1,,,,,POINT (108.4616165 11.9492191)
8859402963,11.941701,108.5070652,1,,,,,POINT (108.5070652 11.941701)
8859403677,11.8411507,108.4801707,1,,,,,POINT (108.4801707 11.8411507)
8859406174,11.670462,108.1654394,3,,,,,POINT (108.1654394 11.670462)
8859413832,11.714451,108.4920314,1,,,,,POINT (108.4920314 11.714451)
8859429395,11.849761,108.4788296,1,,,,,POINT (108.4788296 11.849761)
8859429415,11.8553366,108.4788322,1,,,,,POINT (108.4788322 11.8553366)
8859440753,11.9606208,108.4755481,3,,,,,POINT (108.4755481 11.9606208)
8859448641,11.849698,108.4778398,3,,,,,POINT (108.4778398 11.849698)
8859448642,11.8496524,108.4774704,3,,,,,POINT (108.4774704 11.8496524)
8859450995,11.7098489,108.5053124,1,,,,,POINT (108.5053124 11.7098489)
8859451913,11.733725,108.5069726,1,,,,,POINT (108.5069726 11.733725)
8859451929,11.8085565,108.3138992,1,,,,,POINT (108.3138992 11.8085565)
8859454553,11.7362829,108.5109477,1,,,,,POINT (108.5109477 11.7362829)
8859466968,11.8686476,108.2155815,1,,,,,POINT (108.2155815 11.8686476)
8859482485,11.7089802,108.5044473,1,,,,,POINT (108.5044473 11.7089802)
8859487022,11.7270722,108.4752133,1,,,,,POINT (108.4752133 11.7270722)
8859492550,11.7078404,108.464933,1,,,,,POINT (108.464933 11.7078404)
8859493683,11.7357366,108.4679572,1,,,,,POINT (108.4679572 11.7357366)
8859496643,11.7301482,108.4927207,1,,,,,POINT (108.4927207 11.7301482)
8859519847,11.740215,108.2020536,3,,,,,POINT (108.2020536 11.740215)
8859520710,11.7306736,108.195828,3,,,,,POINT (108.195828 11.7306736)
8859528707,11.7712497,108.260534,3,,,,,POINT (108.260534 11.7712497)
8859528708,11.7709693,108.2608397,1,,,,,POINT (108.2608397 11.7709693)
8859528709,11.7717175,108.2607984,3,,,,,POINT (108.2607984 11.7717175)
8859528714,11.7711216,108.2610798,1,,,,,POINT (108.2610798 11.7711216)
8859531592,11.9446505,108.457553,1,,,,,POINT (108.457553 11.9446505)
8859531597,11.9451557,108.4574351,3,,,,,POINT (108.4574351 11.9451557)
8859531605,11.945282,108.4562071,1,,,,,POINT (108.4562071 11.945282)
8859531606,11.9450999,108.4559831,3,,,,,POINT (108.4559831 11.9450999)
8859532952,11.7718897,108.2655041,1,,,,,POINT (108.2655041 11.7718897)
8859539316,11.7426197,108.2267475,1,,,,,POINT (108.2267475 11.7426197)
8859540221,11.7293839,108.1949379,1,,,,,POINT (108.1949379 11.7293839)
8859540223,11.7515102,108.1969716,3,,,,,POINT (108.1969716 11.7515102)
8859540245,11.7514391,108.1940862,3,,,,,POINT (108.1940862 11.7514391)
8859543416,11.7340701,108.3848369,3,,,,,POINT (108.3848369 11.7340701)
8859543952,11.7780038,108.2684465,1,,,,,POINT (108.2684465 11.7780038)
8859543953,11.7781666,108.264399,1,,,,,POINT (108.264399 11.7781666)
8859543958,11.7763942,108.262555,1,,,,,POINT (108.262555 11.7763942)
8859544951,11.7323049,108.3847182,1,,,,,POINT (108.3847182 11.7323049)
8859545140,11.7397021,108.2283461,1,,,,,POINT (108.2283461 11.7397021)
8859545142,11.7391655,108.228177,3,,,,,POINT (108.228177 11.7391655)
8859545936,11.7346408,108.385851,3,,,,,POINT (108.385851 11.7346408)
8859545944,11.735906,108.3852218,1,,,,,POINT (108.3852218 11.735906)
8859546838,11.7332917,108.3870055,1,,,,,POINT (108.3870055 11.7332917)
8859548936,11.7850354,108.2528293,1,,,,,POINT (108.2528293 11.7850354)
8859549960,11.710365,108.1972916,3,,,,,POINT (108.1972916 11.710365)
8859549963,11.7096565,108.1969267,1,,,,,POINT (108.1969267 11.7096565)
8859550173,11.7823887,108.2581173,1,,,,,POINT (108.2581173 11.7823887)
8859550217,11.7258477,108.461009,1,,,,,POINT (108.461009 11.7258477)
8859550235,11.7248775,108.4623193,3,,,,,POINT (108.4623193 11.7248775)
8859553314,11.7817599,108.2509558,1,,,,,POINT (108.2509558 11.7817599)
8859555497,11.9330461,108.5328531,3,,,,,POINT (108.5328531 11.9330461)
8859555817,11.7335399,108.3852848,1,,,,,POINT (108.3852848 11.7335399)
8859555826,11.7343399,108.3849595,3,,,,,POINT (108.3849595 11.7343399)
8859561599,11.7393868,108.3897454,3,,,,,POINT (108.3897454 11.7393868)
8859561602,11.7386188,108.3884485,1,,,,,POINT (108.3884485 11.7386188)
8859561932,11.7151443,108.4666175,1,,,,,POINT (108.4666175 11.7151443)
8859562294,11.7196619,108.4817424,1,,,,,POINT (108.4817424 11.7196619)
8859568154,11.7873315,108.2496777,1,,,,,POINT (108.2496777 11.7873315)
8859568162,11.7880076,108.2502839,3,,,,,POINT (108.2502839 11.7880076)
8859568222,11.7273145,108.4672223,1,,,,,POINT (108.4672223 11.7273145)
8859568226,11.7268805,108.4674393,3,,,,,POINT (108.4674393 11.7268805)
8859568584,11.8615787,108.20279,1,,,,,POINT (108.20279 11.8615787)
8859571440,11.8677486,108.1927948,1,,,,,POINT (108.1927948 11.8677486)
8859572616,11.7789411,108.2875371,1,,,,,POINT (108.2875371 11.7789411)
8859575520,11.7870388,108.2568043,1,,,,,POINT (108.2568043 11.7870388)
8859575521,11.7863561,108.2562947,1,,,,,POINT (108.2562947 11.7863561)
8859575820,11.7346133,108.3894128,1,,,,,POINT (108.3894128 11.7346133)
8859582381,11.7355751,108.3925604,1,,,,,POINT (108.3925604 11.7355751)
8859582388,11.7366092,108.392162,3,,,,,POINT (108.392162 11.7366092)
8859583677,11.866108,108.1914899,1,,,,,POINT (108.1914899 11.866108)
8859584295,11.7133511,108.2044648,3,,,,,POINT (108.2044648 11.7133511)
8859584298,11.7126204,108.2032111,1,,,,,POINT (108.2032111 11.7126204)
8859585114,11.7500015,108.4648727,1,,,,,POINT (108.4648727 11.7500015)
8859585127,11.6928339,108.1639662,3,,,,,POINT (108.1639662 11.6928339)
8859585130,11.6929049,108.1635493,1,,,,,POINT (108.1635493 11.6929049)
8859589938,11.6357125,108.3597743,1,,,,,POINT (108.3597743 11.6357125)
8859589942,11.6354759,108.3604824,3,,,,,POINT (108.3604824 11.6354759)
8859593766,11.7944995,108.2417826,1,,,,,POINT (108.2417826 11.7944995)
8859596272,11.9242471,108.1038634,1,,,,,POINT (108.1038634 11.9242471)
8859598801,11.7343181,108.1652083,3,,,,,POINT (108.1652083 11.7343181)
8859598808,11.7340612,108.1662476,1,,,,,POINT (108.1662476 11.7340612)
8859606242,11.9422075,108.1120616,1,,,,,POINT (108.1120616 11.9422075)
8859607411,11.6907453,108.1632892,3,,,,,POINT (108.1632892 11.6907453)
8859607415,11.6905108,108.1638926,1,,,,,POINT (108.1638926 11.6905108)
8859608409,11.9451137,108.1584518,1,,,,,POINT (108.1584518 11.9451137)
8859609051,11.7343382,108.4653059,1,,,,,POINT (108.4653059 11.7343382)
8859609055,11.7345339,108.4646943,3,,,,,POINT (108.4646943 11.7345339)
8859611903,11.9369683,108.1477645,1,,,,,POINT (108.1477645 11.9369683)
8859612374,11.8611942,108.1997269,1,,,,,POINT (108.1997269 11.8611942)
8859614417,11.7790908,108.2881862,3,,,,,POINT (108.2881862 11.7790908)
8859616403,11.9434539,108.30852,1,,,,,POINT (108.30852 11.9434539)
8859616661,11.713017,108.1700993,1,,,,,POINT (108.1700993 11.713017)
8859625906,11.9900768,108.3393368,3,,,,,POINT (108.3393368 11.9900768)
8859626341,11.9433247,108.1553192,3,,,,,POINT (108.1553192 11.9433247)
8859629298,11.8250214,108.2859546,1,,,,,POINT (108.2859546 11.8250214)
8859629302,11.8246828,108.2812822,3,,,,,POINT (108.2812822 11.8246828)
8859629971,11.9357778,108.151911,3,,,,,POINT (108.151911 11.9357778)
8859629973,11.9354698,108.1512581,1,,,,,POINT (108.1512581 11.9354698)
8859636689,11.8192037,108.2829961,1,,,,,POINT (108.2829961 11.8192037)
8859641596,11.7264284,108.4229104,3,,,,,POINT (108.4229104 11.7264284)
8859641597,11.7267472,108.4223447,3,,,,,POINT (108.4223447 11.7267472)
8859644303,11.9840743,108.3373377,3,,,,,POINT (108.3373377 11.9840743)
8859645654,11.8454507,108.2139319,1,,,,,POINT (108.2139319 11.8454507)
8859649998,11.7184026,108.1675835,3,,,,,POINT (108.1675835 11.7184026)
8859660832,11.9762895,108.1280214,3,,,,,POINT (108.1280214 11.9762895)
8859667243,11.6806623,108.4548412,1,,,,,POINT (108.4548412 11.6806623)
8859667336,11.7145057,108.1660329,3,,,,,POINT (108.1660329 11.7145057)
8859667339,11.713621,108.1667733,1,,,,,POINT (108.1667733 11.713621)
8859676893,11.7050432,108.4177758,3,,,,,POINT (108.4177758 11.7050432)
8859692769,11.7239555,108.2123494,1,,,,,POINT (108.2123494 11.7239555)
8859694614,11.7195171,108.2003063,1,,,,,POINT (108.2003063 11.7195171)
8859695507,11.717877,108.166303,3,,,,,POINT (108.166303 11.717877)
8859695532,11.5781865,108.4835114,1,,,,,POINT (108.4835114 11.5781865)
8859695545,11.8271755,108.2019129,1,,,,,POINT (108.2019129 11.8271755)
8859699693,11.7002119,108.3891553,1,,,,,POINT (108.3891553 11.7002119)
8859701333,11.8273999,108.200655,1,,,,,POINT (108.200655 11.8273999)
8859701334,11.8275649,108.2005134,3,,,,,POINT (108.2005134 11.8275649)
8859703140,11.5802393,108.5125235,1,,,,,POINT (108.5125235 11.5802393)
8859719051,11.6892133,108.4163207,1,,,,,POINT (108.4163207 11.6892133)
8859733409,11.7308402,108.1885153,1,,,,,POINT (108.1885153 11.7308402)
8859748502,11.8607659,108.0827048,3,,,,,POINT (108.0827048 11.8607659)
8859753943,11.5396397,108.4607756,1,,,,,POINT (108.4607756 11.5396397)
8859753977,11.5468647,108.4615387,1,,,,,POINT (108.4615387 11.5468647)
8859754624,11.542232,108.4574098,3,,,,,POINT (108.4574098 11.542232)
8859754626,11.5428975,108.4559376,3,,,,,POINT (108.4559376 11.5428975)
8859754661,11.5419241,108.4573786,1,,,,,POINT (108.4573786 11.5419241)
8859754666,11.5422658,108.457329,4,,,,,POINT (108.457329 11.5422658)
8859756223,11.8468912,108.1869375,1,,,,,POINT (108.1869375 11.8468912)
8859762237,11.5448858,108.457856,1,,,,,POINT (108.457856 11.5448858)
8859763339,11.7504847,108.1677148,1,,,,,POINT (108.1677148 11.7504847)
8859764381,11.9240293,108.3844359,1,,,,,POINT (108.3844359 11.9240293)
8859767957,11.754182,108.2318947,1,,,,,POINT (108.2318947 11.754182)
8859767966,11.7528199,108.2317366,3,,,,,POINT (108.2317366 11.7528199)
8859769052,11.668188,108.0891462,1,,,,,POINT (108.0891462 11.668188)
8859775802,11.7282573,108.2169306,1,,,,,POINT (108.2169306 11.7282573)
8859776651,11.9019604,108.3336429,1,,,,,POINT (108.3336429 11.9019604)
8859777021,11.8383549,108.1848588,1,,,,,POINT (108.1848588 11.8383549)
8859777037,11.8416272,108.1862287,1,,,,,POINT (108.1862287 11.8416272)
8859781130,11.5553547,108.4745406,3,,,,,POINT (108.4745406 11.5553547)
8859781136,11.5574222,108.474251,1,,,,,POINT (108.474251 11.5574222)
8859782045,11.580684,108.5210174,1,,,,,POINT (108.5210174 11.580684)
8859785316,11.7408576,108.2133941,1,,,,,POINT (108.2133941 11.7408576)
8859789487,11.5850655,108.520731,1,,,,,POINT (108.520731 11.5850655)
8859790787,11.7541427,108.2338607,1,,,,,POINT (108.2338607 11.7541427)
8859807450,11.6868401,108.2026559,1,,,,,POINT (108.2026559 11.6868401)
8859810144,11.5708198,108.4578212,1,,,,,POINT (108.4578212 11.5708198)
8859824481,11.9348209,108.4236716,3,,,,,POINT (108.4236716 11.9348209)
8859825875,11.5819124,108.5149737,1,,,,,POINT (108.5149737 11.5819124)
8859825883,11.5823231,108.5163202,3,,,,,POINT (108.5163202 11.5823231)
8859829547,11.5526953,108.5075701,1,,,,,POINT (108.5075701 11.5526953)
8859832461,11.5912915,108.5254966,1,,,,,POINT (108.5254966 11.5912915)
8859832465,11.5907367,108.5250268,3,,,,,POINT (108.5250268 11.5907367)
8859832494,11.5515791,108.4706207,1,,,,,POINT (108.4706207 11.5515791)
8859849063,11.6760393,108.1363758,1,,,,,POINT (108.1363758 11.6760393)
8859849306,11.5806315,108.4853245,1,,,,,POINT (108.4853245 11.5806315)
8859849314,11.6602235,108.1541133,1,,,,,POINT (108.1541133 11.6602235)
8859851052,11.5575246,108.4712832,1,,,,,POINT (108.4712832 11.5575246)
8859856895,11.8775195,108.2874727,1,,,,,POINT (108.2874727 11.8775195)
8859856916,11.8751451,108.2893557,3,,,,,POINT (108.2893557 11.8751451)
8859863780,11.8466996,108.2947843,3,,,,,POINT (108.2947843 11.8466996)
8859864019,11.6723948,108.1595086,1,,,,,POINT (108.1595086 11.6723948)
8859864236,11.6562779,108.1204683,1,,,,,POINT (108.1204683 11.6562779)
8859864568,11.8460126,108.3081513,3,,,,,POINT (108.3081513 11.8460126)
8859864591,11.8447706,108.3051005,3,,,,,POINT (108.3051005 11.8447706)
8859870123,11.9365502,108.4437596,3,,,,,POINT (108.4437596 11.9365502)
8859888001,11.8400445,108.2778616,3,,,,,POINT (108.2778616 11.8400445)
8859888013,11.8394391,108.2753813,1,,,,,POINT (108.2753813 11.8394391)
8859895339,11.9364001,108.4284925,1,,,,,POINT (108.4284925 11.9364001)
8859895343,11.9362243,108.4288979,3,,,,,POINT (108.4288979 11.9362243)
8860006934,11.6566619,108.0962314,1,,,,,POINT (108.0962314 11.6566619)
8860011116,11.8704588,108.2878134,1,,,,,POINT (108.2878134 11.8704588)
8860023127,11.8514648,108.2763879,3,,,,,POINT (108.2763879 11.8514648)
8860023152,11.8493016,108.2794811,1,,,,,POINT (108.2794811 11.8493016)
8860030331,11.8599636,108.246093,3,,,,,POINT (108.246093 11.8599636)
8860030333,11.8592373,108.2456155,1,,,,,POINT (108.2456155 11.8592373)
8860034768,11.8611876,108.2605983,1,,,,,POINT (108.2605983 11.8611876)
8860034771,11.8610734,108.259787,3,,,,,POINT (108.259787 11.8610734)
8860036109,11.8782781,108.2558307,1,,,,,POINT (108.2558307 11.8782781)
8860038952,11.6174261,108.095161,1,,,,,POINT (108.095161 11.6174261)
8860058927,11.8744413,108.2547274,3,,,,,POINT (108.2547274 11.8744413)
8860075041,11.609621,108.1010102,1,,,,,POINT (108.1010102 11.609621)
8860075064,11.6120323,108.1008194,3,,,,,POINT (108.1008194 11.6120323)
8860080782,11.8857166,108.3011305,1,,,,,POINT (108.3011305 11.8857166)
8860080805,11.8836221,108.3036008,3,,,,,POINT (108.3036008 11.8836221)
8860087153,11.6215351,108.1147311,1,,,,,POINT (108.1147311 11.6215351)
8860087155,11.6216902,108.1141255,3,,,,,POINT (108.1141255 11.6216902)
8860093669,11.6357872,108.1457272,3,,,,,POINT (108.1457272 11.6357872)
8860093704,11.6368391,108.1426489,3,,,,,POINT (108.1426489 11.6368391)
8860102163,11.6200297,108.1623061,1,,,,,POINT (108.1623061 11.6200297)
8860102262,11.8461332,108.2769679,1,,,,,POINT (108.2769679 11.8461332)
8860113241,11.6302087,108.1359051,1,,,,,POINT (108.1359051 11.6302087)
8860116370,11.8778896,108.2439914,1,,,,,POINT (108.2439914 11.8778896)
8860120005,11.623447,108.1615578,1,,,,,POINT (108.1615578 11.623447)
8860120016,11.6236565,108.1602929,3,,,,,POINT (108.1602929 11.6236565)
8860127421,11.9250042,108.4213579,1,,,,,POINT (108.4213579 11.9250042)
8860128884,11.9492467,108.4862693,1,,,,,POINT (108.4862693 11.9492467)
8860132358,11.8495733,108.2711421,1,,,,,POINT (108.2711421 11.8495733)
8860132446,11.8717175,108.2621926,3,,,,,POINT (108.2621926 11.8717175)
8860132460,11.8708354,108.2593001,1,,,,,POINT (108.2593001 11.8708354)
8860215274,11.6353973,108.1482299,1,,,,,POINT (108.1482299 11.6353973)
8860215293,11.6363154,108.1511857,1,,,,,POINT (108.1511857 11.6363154)
8860215302,11.6357992,108.1500269,3,,,,,POINT (108.1500269 11.6357992)
8860215307,11.6345669,108.150598,3,,,,,POINT (108.150598 11.6345669)
8860220824,11.6320316,108.1500782,1,,,,,POINT (108.1500782 11.6320316)
8860220840,11.6298576,108.1496326,3,,,,,POINT (108.1496326 11.6298576)
8860222131,11.6358592,108.1569802,3,,,,,POINT (108.1569802 11.6358592)
8861724788,11.7797157,108.3238944,1,,,,,POINT (108.3238944 11.7797157)
8861724791,11.817741,108.337731,3,,,,,POINT (108.337731 11.817741)
8861724795,11.7851076,108.3223468,1,,,,,POINT (108.3223468 11.7851076)
8861724797,11.8245646,108.3674911,1,,,,,POINT (108.3674911 11.8245646)
8861764388,11.7845812,108.3665,1,,,,,POINT (108.3665 11.7845812)
8861764390,11.8174404,108.3520485,3,,,,,POINT (108.3520485 11.8174404)
8861764399,11.8170194,108.3509392,3,,,,,POINT (108.3509392 11.8170194)
8861764408,11.8146304,108.3425157,1,,,,,POINT (108.3425157 11.8146304)
8861764415,11.8041956,108.3400024,1,,,,,POINT (108.3400024 11.8041956)
8861767834,11.7679509,108.3652273,1,,,,,POINT (108.3652273 11.7679509)
8861767837,11.768246,108.3648211,3,,,,,POINT (108.3648211 11.768246)
8861863595,11.950309,108.433546,3,,,,,POINT (108.433546 11.950309)
8862428432,11.9348609,108.4187608,3,,,,,POINT (108.4187608 11.9348609)
8862612756,11.9561112,108.4413564,1,,,,,POINT (108.4413564 11.9561112)
8862612760,11.9560462,108.4425521,3,,,,,POINT (108.4425521 11.9560462)
8862638146,11.9397473,108.4321202,1,,,,,POINT (108.4321202 11.9397473)
8862823958,11.9537194,108.4207383,1,,,,,POINT (108.4207383 11.9537194)
8863079729,11.7929674,108.4219426,1,,,,,POINT (108.4219426 11.7929674)
8867218457,11.9316344,108.4687294,1,,,,,POINT (108.4687294 11.9316344)
8992271385,11.9162825,108.4293802,1,,,,,POINT (108.4293802 11.9162825)
8992406853,11.9381911,108.4466152,3,,,,,POINT (108.4466152 11.9381911)
8995785897,11.5703166,108.1108358,1,,,,,POINT (108.1108358 11.5703166)
8995785898,11.5699976,108.1113977,3,,,,,POINT (108.1113977 11.5699976)
8995790905,11.566061,108.1030011,1,,,,,POINT (108.1030011 11.566061)
8995828734,11.5676761,108.0822622,3,,,,,POINT (108.0822622 11.5676761)
8995830333,11.5659304,108.1083827,3,,,,,POINT (108.1083827 11.5659304)
8995830346,11.5663255,108.1069697,3,,,,,POINT (108.1069697 11.5663255)
8995840820,11.5774179,108.0898482,1,,,,,POINT (108.0898482 11.5774179)
8995985810,11.5500901,108.0776597,3,,,,,POINT (108.0776597 11.5500901)
8996001756,11.577163,108.0916936,1,,,,,POINT (108.0916936 11.577163)
8996001759,11.5769398,108.0916195,3,,,,,POINT (108.0916195 11.5769398)
8997584199,11.6591478,108.3127391,1,,,,,POINT (108.3127391 11.6591478)
8997584202,11.6595363,108.31193,3,,,,,POINT (108.31193 11.6595363)
8997615134,11.5654987,108.4313102,1,,,,,POINT (108.4313102 11.5654987)
8997631495,11.6632982,108.2588348,1,,,,,POINT (108.2588348 11.6632982)
8997662418,11.5676873,108.4437923,3,,,,,POINT (108.4437923 11.5676873)
8997662419,11.568493,108.4435639,1,,,,,POINT (108.4435639 11.568493)
8997667578,11.8611342,108.3321124,3,,,,,POINT (108.3321124 11.8611342)
8997667591,11.8604579,108.3312571,1,,,,,POINT (108.3312571 11.8604579)
8997706778,11.8594538,108.2044168,1,,,,,POINT (108.2044168 11.8594538)
8997706780,11.8591086,108.2044532,3,,,,,POINT (108.2044532 11.8591086)
8997708197,11.6634834,108.4040831,1,,,,,POINT (108.4040831 11.6634834)
8997720610,11.8626208,108.357245,1,,,,,POINT (108.357245 11.8626208)
8997736426,11.7087863,108.4584005,3,,,,,POINT (108.4584005 11.7087863)
