osmid,y,x,street_count,junction,highway,ref,railway,geometry
2396885760,20.979141,107.0042933,3,,,,,POINT (107.0042933 20.979141)
2396887787,20.9887108,107.004102,3,,,,,POINT (107.004102 20.9887108)
2396887791,20.9861401,107.0016971,3,,,,,POINT (107.0016971 20.9861401)
2396887806,20.988791,107.0037299,3,,,,,POINT (107.0037299 20.988791)
2396887808,20.9844158,107.0017185,3,,,,,POINT (107.0017185 20.9844158)
2396887811,20.9869177,107.0019344,3,,,,,POINT (107.0019344 20.9869177)
2396887812,20.9740993,107.0028227,3,,,,,POINT (107.0028227 20.9740993)
2396887815,20.9853848,107.0044482,3,,,,,POINT (107.0044482 20.9853848)
2396887817,20.9743927,106.9987278,1,,,,,POINT (106.9987278 20.9743927)
2396887824,20.9747548,107.00403,3,,,,,POINT (107.00403 20.9747548)
2396887826,20.9808247,106.9992498,4,,,,,POINT (106.9992498 20.9808247)
2396887829,20.9821369,107.0000824,3,,,,,POINT (107.0000824 20.9821369)
2396887837,20.9840815,107.0016004,3,,,,,POINT (107.0016004 20.9840815)
2396887839,20.9890577,107.0084365,3,,,,,POINT (107.0084365 20.9890577)
2396887840,20.9751393,106.9995274,3,,,,,POINT (106.9995274 20.9751393)
2396887843,20.982738,107.0003559,3,,,,,POINT (107.0003559 20.982738)
2396887845,20.9743584,107.0040772,3,,,,,POINT (107.0040772 20.9743584)
2396887847,20.9883985,107.0055357,3,,,,,POINT (107.0055357 20.9883985)
2396890958,20.9867045,107.0087477,3,,,,,POINT (107.0087477 20.9867045)
2396890966,20.9806355,107.0049426,3,,,,,POINT (107.0049426 20.9806355)
2396890980,20.9814958,107.0052698,3,,,,,POINT (107.0052698 20.9814958)
2396890984,20.986685,107.0079415,3,,,,,POINT (107.0079415 20.986685)
2396890987,20.9814376,107.0052299,3,,,,,POINT (107.0052299 20.9814376)
2396890988,20.982408,107.0104598,3,,,,,POINT (107.0104598 20.982408)
2396890989,20.982174,107.0076894,3,,,,,POINT (107.0076894 20.982174)
2396890991,20.9862413,107.0089114,3,,,,,POINT (107.0089114 20.9862413)
2396890998,20.9865783,107.0094044,3,,,,,POINT (107.0094044 20.9865783)
2396891009,20.9719265,106.9990012,3,,,,,POINT (106.9990012 20.9719265)
2396891013,20.9783442,107.0063121,3,,,,,POINT (107.0063121 20.9783442)
2396891015,20.9820721,107.0080524,3,,,,,POINT (107.0080524 20.9820721)
2396891028,20.9715326,106.9991549,4,,,,,POINT (106.9991549 20.9715326)
2396891029,20.9808963,107.0041054,3,,,,,POINT (107.0041054 20.9808963)
2396891031,20.9818336,107.0112302,3,,,,,POINT (107.0112302 20.9818336)
2396891033,20.9821909,107.0079446,3,,,,,POINT (107.0079446 20.9821909)
2396891034,20.9816471,107.0086276,3,,,,,POINT (107.0086276 20.9816471)
2396891038,20.9863692,107.0094969,3,,,,,POINT (107.0094969 20.9863692)
2396891045,20.9861471,107.0071924,5,,,,,POINT (107.0071924 20.9861471)
2396891572,20.9869969,107.0075166,3,,,,,POINT (107.0075166 20.9869969)
2396891591,20.9828356,107.0060084,3,,,,,POINT (107.0060084 20.9828356)
2396891595,20.9832571,107.0061912,3,,,,,POINT (107.0061912 20.9832571)
2396894234,20.9859485,107.0066323,3,,,,,POINT (107.0066323 20.9859485)
2396894239,20.984511,107.0051893,3,,,,,POINT (107.0051893 20.984511)
2396894245,20.9824525,107.0031186,3,,,,,POINT (107.0031186 20.9824525)
2396894247,20.9830134,107.0029684,3,,,,,POINT (107.0029684 20.9830134)
2396894270,20.9851887,107.0045295,3,,,,,POINT (107.0045295 20.9851887)
2396894280,20.9856949,107.008446,3,,,,,POINT (107.008446 20.9856949)
2396894283,20.982683,107.0033457,4,,,,,POINT (107.0033457 20.982683)
2396894284,20.9847064,107.0055916,3,,,,,POINT (107.0055916 20.9847064)
2396894285,20.9850219,107.0050069,1,,,,,POINT (107.0050069 20.9850219)
2396894301,20.9830536,107.0032934,3,,,,,POINT (107.0032934 20.9830536)
2396894613,20.9797578,107.0034351,1,,,,,POINT (107.0034351 20.9797578)
2396894614,20.9816906,107.003735,3,,,,,POINT (107.003735 20.9816906)
2396894616,20.9805643,107.0041081,3,,,,,POINT (107.0041081 20.9805643)
2396894619,20.9819717,107.0031347,1,,,,,POINT (107.0031347 20.9819717)
2396894623,20.9808095,107.0047138,3,,,,,POINT (107.0047138 20.9808095)
2396894628,20.9812679,107.0035465,3,,,,,POINT (107.0035465 20.9812679)
2396894632,20.9789348,107.0024976,3,,,,,POINT (107.0024976 20.9789348)
2396894634,20.9799131,107.0023427,3,,,,,POINT (107.0023427 20.9799131)
2396894635,20.9794528,107.0035735,3,,,,,POINT (107.0035735 20.9794528)
2396894636,20.9791182,107.0013892,3,,,,,POINT (107.0013892 20.9791182)
2396894639,20.9793035,107.0018728,3,,,,,POINT (107.0018728 20.9793035)
2396894649,20.979199,107.0015353,3,,,,,POINT (107.0015353 20.979199)
2396896481,20.9778957,107.0099585,3,,,,,POINT (107.0099585 20.9778957)
2396896486,20.9780015,107.0060666,1,,,,,POINT (107.0060666 20.9780015)
2396896512,20.9771915,107.0127624,3,,,,,POINT (107.0127624 20.9771915)
2396896708,20.9589919,107.0586555,3,,,,,POINT (107.0586555 20.9589919)
2396896709,20.9593959,107.0579923,4,,,,,POINT (107.0579923 20.9593959)
2396896710,20.9592306,107.0586562,3,,,,,POINT (107.0586562 20.9592306)
2396896713,20.9594069,107.0575787,1,,,,,POINT (107.0575787 20.9594069)
2396896715,20.9604918,107.0585119,3,,,,,POINT (107.0585119 20.9604918)
2396914061,20.9651289,107.0255229,3,,,,,POINT (107.0255229 20.9651289)
2396914064,20.9611549,107.0230708,3,,,,,POINT (107.0230708 20.9611549)
2396914077,20.9569017,107.0182289,4,,,,,POINT (107.0182289 20.9569017)
2396914078,20.9570186,107.0183367,4,,,,,POINT (107.0183367 20.9570186)
2396914083,20.9595463,107.021517,3,,,,,POINT (107.021517 20.9595463)
2396914093,20.9582817,107.02078,3,,,,,POINT (107.02078 20.9582817)
2396916055,20.9604151,107.028077,4,,,,,POINT (107.028077 20.9604151)
2396916057,20.9599018,107.0290929,4,,,,,POINT (107.0290929 20.9599018)
2396916060,20.9620408,107.0289963,1,,,,,POINT (107.0289963 20.9620408)
2396916064,20.9575159,107.0195892,3,,,,,POINT (107.0195892 20.9575159)
2396916070,20.9558282,107.0207938,3,,,,,POINT (107.0207938 20.9558282)
2396916077,20.96033,107.0303723,3,,,,,POINT (107.0303723 20.96033)
2396916078,20.9578585,107.020115,3,,,,,POINT (107.020115 20.9578585)
2396916084,20.9567679,107.0227125,3,,,,,POINT (107.0227125 20.9567679)
2396916094,20.9608385,107.0282882,3,,,,,POINT (107.0282882 20.9608385)
2396916095,20.9618256,107.031697,1,,,,,POINT (107.031697 20.9618256)
2396916102,20.9596075,107.0311152,3,,,,,POINT (107.0311152 20.9596075)
2396916109,20.9591168,107.0218542,3,,,,,POINT (107.0218542 20.9591168)
2396916113,20.9571567,107.0172204,3,,,,,POINT (107.0172204 20.9571567)
2396916121,20.9561897,107.0213587,4,,,,,POINT (107.0213587 20.9561897)
2396916138,20.9595251,107.0180646,3,,,,,POINT (107.0180646 20.9595251)
2396916139,20.9577305,107.0194018,3,,,,,POINT (107.0194018 20.9577305)
2396916147,20.9675159,107.0394368,3,,,,,POINT (107.0394368 20.9675159)
2396916148,20.9596112,107.031539,3,,,,,POINT (107.031539 20.9596112)
2396916156,20.9588583,107.0211471,3,,,,,POINT (107.0211471 20.9588583)
2396916157,20.961507,107.0259511,3,,,,,POINT (107.0259511 20.961507)
2396916160,20.9607338,107.0310126,3,,,,,POINT (107.0310126 20.9607338)
2396916162,20.9610614,107.0286155,1,,,,,POINT (107.0286155 20.9610614)
2396916164,20.9601818,107.0285331,3,,,,,POINT (107.0285331 20.9601818)
2396916167,20.9535818,107.0179908,3,,,,,POINT (107.0179908 20.9535818)
2396916174,20.9612541,107.0258431,3,,,,,POINT (107.0258431 20.9612541)
2396916178,20.9677421,107.038645,3,,,,,POINT (107.038645 20.9677421)
2396916184,20.9552509,107.0159918,4,,,,,POINT (107.0159918 20.9552509)
2396916194,20.9586368,107.0213121,3,,,,,POINT (107.0213121 20.9586368)
2396916202,20.9539065,107.0172895,3,,,,,POINT (107.0172895 20.9539065)
2396916204,20.9613769,107.0200026,3,,,,,POINT (107.0200026 20.9613769)
2396916219,20.9604342,107.0237859,4,,,,,POINT (107.0237859 20.9604342)
2396916224,20.9609662,107.0283365,3,,,,,POINT (107.0283365 20.9609662)
2396916235,20.9601078,107.0279072,3,,,,,POINT (107.0279072 20.9601078)
2396916238,20.9594271,107.018988,3,,,,,POINT (107.018988 20.9594271)
2396916253,20.9614319,107.0314953,4,,,,,POINT (107.0314953 20.9614319)
2396916256,20.9608698,107.0263596,3,,,,,POINT (107.0263596 20.9608698)
2396916261,20.9580844,107.0199361,3,,,,,POINT (107.0199361 20.9580844)
2396916263,20.9601962,107.0201812,3,,,,,POINT (107.0201812 20.9601962)
2396916264,20.9609387,107.0286369,3,,,,,POINT (107.0286369 20.9609387)
2396916266,20.9612128,107.0265238,3,,,,,POINT (107.0265238 20.9612128)
2396916275,20.9680062,107.03869,3,,,,,POINT (107.03869 20.9680062)
2396916281,20.9619063,107.0261768,3,,,,,POINT (107.0261768 20.9619063)
2396917076,20.9622893,107.0315584,1,,,,,POINT (107.0315584 20.9622893)
2396917088,20.9606532,107.0301872,3,,,,,POINT (107.0301872 20.9606532)
2396917105,20.9606331,107.0290339,1,,,,,POINT (107.0290339 20.9606331)
2396917106,20.9610465,107.0290259,3,,,,,POINT (107.0290259 20.9610465)
2396917107,20.9608185,107.0303589,3,,,,,POINT (107.0303589 20.9608185)
2396917124,20.9622386,107.030501,1,,,,,POINT (107.030501 20.9622386)
2396917135,20.9608946,107.0286476,3,,,,,POINT (107.0286476 20.9608946)
2396917165,20.9604264,107.0296983,3,,,,,POINT (107.0296983 20.9604264)
2396917172,20.9610978,107.0306928,3,,,,,POINT (107.0306928 20.9610978)
2396917810,20.9599932,107.0319629,3,,,,,POINT (107.0319629 20.9599932)
2396917813,20.9606832,107.0325127,3,,,,,POINT (107.0325127 20.9606832)
2396917831,20.9599393,107.0329257,3,,,,,POINT (107.0329257 20.9599393)
2396917856,20.9599368,107.0332718,3,,,,,POINT (107.0332718 20.9599368)
2396917859,20.9601005,107.032226,3,,,,,POINT (107.032226 20.9601005)
2396917874,20.95498,107.0321646,1,,,,,POINT (107.0321646 20.95498)
2396917875,20.9601973,107.0324483,3,,,,,POINT (107.0324483 20.9601973)
2396917878,20.9544514,107.0315819,3,,,,,POINT (107.0315819 20.9544514)
2396917879,20.954744,107.0319112,3,,,,,POINT (107.0319112 20.954744)
2396921636,20.9582815,107.0238476,3,,,,,POINT (107.0238476 20.9582815)
2396921642,20.9590075,107.024053,3,,,,,POINT (107.024053 20.9590075)
2396932726,20.9588999,107.0257885,1,,,,,POINT (107.0257885 20.9588999)
2396932780,20.9592969,107.024509,3,,,,,POINT (107.024509 20.9592969)
2396932788,20.959839,107.0245254,3,,,,,POINT (107.0245254 20.959839)
2396932792,20.9565232,107.0235378,4,,,,,POINT (107.0235378 20.9565232)
2396932801,20.9593778,107.0240975,3,,,,,POINT (107.0240975 20.9593778)
2396932826,20.9590527,107.0249915,3,,,,,POINT (107.0249915 20.9590527)
2396932890,20.9558776,107.0237663,3,,,,,POINT (107.0237663 20.9558776)
2396933970,20.9521176,107.0214507,3,,,,,POINT (107.0214507 20.9521176)
2396933974,20.951286,107.0226416,3,,,,,POINT (107.0226416 20.951286)
2396933975,20.9517712,107.0217865,3,,,,,POINT (107.0217865 20.9517712)
2396933978,20.9512652,107.023412,3,,,,,POINT (107.023412 20.9512652)
2396933981,20.9536925,107.0224174,4,,,,,POINT (107.0224174 20.9536925)
2396933983,20.9523327,107.0250631,4,,,,,POINT (107.0250631 20.9523327)
2396934082,20.9519818,107.0232226,3,,,,,POINT (107.0232226 20.9519818)
2396934084,20.9528026,107.0222829,3,,,,,POINT (107.0222829 20.9528026)
2396934087,20.9523768,107.0237242,3,,,,,POINT (107.0237242 20.9523768)
2396934089,20.9522554,107.0223742,3,,,,,POINT (107.0223742 20.9522554)
