vehicle_id,brand,model,engine_type,cc_battery,horsepower,top_speed_kmh,accel_0_100,torque,fuel_type,seats,color,price_usd,vehicle_category,vehicle_type
CAR_0613,Nissan,Gt-R50 By Italdesign,3.8L Twin-Turbo V6,3799 cc,720.0,315.0,2.5 sec,780 Nm,Petrol,2.0,Orange,1100000.0,Ultra-Luxury,car
CAR_0614,Nissan,Gt-R50 By Italdesign,3.8L Twin-Turbo V6,3799 cc,720.0,315.0,2.5 sec,780 Nm,Petrol,2.0,Brown,1100000.0,Ultra-Luxury,car
CAR_0615,Nissan,370Z Nismo,3.7L V6,3696 cc,350.0,250.0,5.2 sec,374 Nm,Petrol,2.0,Grey,45790.0,Mid-Range,car
CAR_0616,Nissan,Ariya E-4Orce,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Black,60000.0,Mid-Range,car
CAR_0617,Nissan,Ariya E-4Orce,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Yellow,60000.0,Mid-Range,car
CAR_0618,Nissan,Ariya E-4Orce,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Blue,60000.0,Mid-Range,car
CAR_0619,Nissan,Patrol Nismo,5.6L V8,5552 cc,428.0,210.0,6.5 sec,560 Nm,Petrol,7.0,White,105000.0,Luxury,car
CAR_0620,Nissan,Infiniti Q60*,3.0L V6 Twin-Turbo,2997 cc,300.0,250.0,5.0 sec,400 Nm,Petrol,4.0,Red,41750.0,Mid-Range,car
CAR_0621,Nissan,Primera,2.0L Inline-4,1998 cc,140.0,200.0,9.6 sec,190 Nm,Petrol,5.0,Silver,20000.0,Budget,car
CAR_0622,Nissan,Skyline,3.0L V6 Twin-Turbo,2997 cc,400.0,250.0,5.0 sec,475 Nm,Petrol,5.0,Black,50000.0,Mid-Range,car
CAR_0623,Nissan,Skyline,3.0L V6 Twin-Turbo,2997 cc,400.0,250.0,5.0 sec,475 Nm,Petrol,5.0,Green,50000.0,Mid-Range,car
CAR_0624,Nissan,Skyline,3.0L V6 Twin-Turbo,2997 cc,400.0,250.0,5.0 sec,475 Nm,Petrol,5.0,Brown,50000.0,Mid-Range,car
CAR_0625,Nissan,Cedric,2.0L Inline-6,1998 cc,150.0,190.0,10.5 sec,190 Nm,Petrol,5.0,Orange,22000.0,Budget,car
CAR_0626,Nissan,Gloria,2.5L V6,2498 cc,210.0,210.0,8.6 sec,250 Nm,Petrol,5.0,Blue,30000.0,Mid-Range,car
CAR_0627,Nissan,Stanza,1.8L Inline-4,1796 cc,120.0,175.0,11.0 sec,170 Nm,Petrol,5.0,Black,18500.0,Budget,car
CAR_0628,Nissan,Patrol Super Safari,4.8L Inline-6,4750 cc,280.0,190.0,8.2 sec,451 Nm,Petrol,7.0,Blue,55000.0,Mid-Range,car
CAR_0629,Nissan,Pathfinder Hybrid,2.5L Inline-4 Hybrid,2488 cc,250.0,190.0,7.7 sec,329 Nm,Hybrid,7.0,Silver,42500.0,Mid-Range,car
CAR_0630,Nissan,X-Terra Pro-4X,2.5L Inline-4,2498 cc,190.0,175.0,10.8 sec,240 Nm,Petrol,7.0,Yellow,40000.0,Mid-Range,car
CAR_0631,Nissan,X-Terra Pro-4X,2.5L Inline-4,2498 cc,190.0,175.0,10.8 sec,240 Nm,Petrol,7.0,Silver,40000.0,Mid-Range,car
CAR_0632,Nissan,X-Terra Pro-4X,2.5L Inline-4,2498 cc,190.0,175.0,10.8 sec,240 Nm,Petrol,7.0,Brown,40000.0,Mid-Range,car
CAR_0633,Nissan,Rogue Platinum,1.5L Turbo Inline-3,1497 cc,201.0,180.0,8.2 sec,300 Nm,Petrol,5.0,Brown,38000.0,Mid-Range,car
CAR_0634,Nissan,Qashqai Tekna,1.3L Turbo Hybrid Inline-4,1332 cc,158.0,190.0,9.2 sec,270 Nm,Hybrid,5.0,Grey,36000.0,Mid-Range,car
CAR_0635,Nissan,Qashqai Tekna,1.3L Turbo Hybrid Inline-4,1332 cc,158.0,190.0,9.2 sec,270 Nm,Hybrid,5.0,Silver,36000.0,Mid-Range,car
CAR_0636,Nissan,Qashqai Tekna,1.3L Turbo Hybrid Inline-4,1332 cc,158.0,190.0,9.2 sec,270 Nm,Hybrid,5.0,Green,36000.0,Mid-Range,car
CAR_0637,Nissan,Gt-R V-Spec,3.8L Twin-Turbo V6,3799 cc,600.0,330.0,2.8 sec,652 Nm,Petrol,2.0,Red,175000.0,Ultra-Luxury,car
CAR_0638,Nissan,Skyline Nismo,3.0L Twin-Turbo V6,2997 cc,420.0,270.0,4.7 sec,475 Nm,Petrol,5.0,Red,55000.0,Mid-Range,car
CAR_0639,Nissan,Ariya Lounge Edition,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Grey,63000.0,Mid-Range,car
CAR_0640,Nissan,Patrol Titanium,5.6L V8,5552 cc,428.0,210.0,6.5 sec,560 Nm,Petrol,7.0,Brown,98000.0,Luxury,car
CAR_0641,Nissan,Infiniti Fx50*,5.0L V8,5026 cc,390.0,250.0,5.6 sec,500 Nm,Petrol,5.0,Brown,61750.0,Mid-Range,car
CAR_0642,Nissan,Avenir,2.0L Inline-4,1998 cc,140.0,180.0,9.8 sec,186 Nm,Petrol,5.0,Brown,20000.0,Budget,car
CAR_0643,Nissan,Wingroad,1.8L Inline-4,1798 cc,125.0,175.0,10.8 sec,168 Nm,Petrol,5.0,Brown,18000.0,Budget,car
CAR_0644,Nissan,Presea,1.8L Inline-4,1838 cc,115.0,170.0,11.5 sec,161 Nm,Petrol,5.0,Grey,17500.0,Budget,car
CAR_0645,Nissan,Presea,1.8L Inline-4,1838 cc,115.0,170.0,11.5 sec,161 Nm,Petrol,5.0,Green,17500.0,Budget,car
CAR_0646,Nissan,Presea,1.8L Inline-4,1838 cc,115.0,170.0,11.5 sec,161 Nm,Petrol,5.0,Silver,17500.0,Budget,car
CAR_0647,Nissan,Leopard,3.0L V6,2960 cc,210.0,200.0,8.4 sec,265 Nm,Petrol,5.0,Orange,32000.0,Mid-Range,car
CAR_0648,Nissan,Sunny Nismo Edition,1.6L Turbo Inline-4,1598 cc,190.0,200.0,7.5 sec,240 Nm,Petrol,5.0,White,24000.0,Budget,car
CAR_0649,Nissan,Sunny Nismo Edition,1.6L Turbo Inline-4,1598 cc,190.0,200.0,7.5 sec,240 Nm,Petrol,5.0,Orange,24000.0,Budget,car
CAR_0650,Nissan,Sunny Nismo Edition,1.6L Turbo Inline-4,1598 cc,190.0,200.0,7.5 sec,240 Nm,Petrol,5.0,Black,24000.0,Budget,car
CAR_0651,Nissan,Paladin,2.4L Inline-4,2438 cc,150.0,180.0,10.6 sec,217 Nm,Petrol,5.0,Yellow,20000.0,Budget,car
CAR_0652,Nissan,Hardbody Suv,2.5L Inline-4,2498 cc,158.0,175.0,11.0 sec,225 Nm,Petrol,5.0,Black,18500.0,Budget,car
CAR_0653,Nissan,Hardbody Suv,2.5L Inline-4,2498 cc,158.0,175.0,11.0 sec,225 Nm,Petrol,5.0,Blue,18500.0,Budget,car
CAR_0654,Nissan,Hardbody Suv,2.5L Inline-4,2498 cc,158.0,175.0,11.0 sec,225 Nm,Petrol,5.0,White,18500.0,Budget,car
CAR_0655,Nissan,Patrol Desert Edition,5.6L V8,5552 cc,428.0,210.0,6.5 sec,560 Nm,Petrol,7.0,Grey,95000.0,Luxury,car
CAR_0656,Nissan,Patrol Desert Edition,5.6L V8,5552 cc,428.0,210.0,6.5 sec,560 Nm,Petrol,7.0,White,95000.0,Luxury,car
CAR_0657,Nissan,Patrol Desert Edition,5.6L V8,5552 cc,428.0,210.0,6.5 sec,560 Nm,Petrol,7.0,Blue,95000.0,Luxury,car
CAR_0658,Nissan,Pathfinder Armada,5.6L V8,5552 cc,400.0,200.0,6.5 sec,560 Nm,Petrol,7.0,Black,60000.0,Mid-Range,car
CAR_0659,Nissan,Rogue Midnight Edition,1.5L Turbo Inline-3,1497 cc,201.0,180.0,8.2 sec,300 Nm,Petrol,5.0,Blue,39000.0,Mid-Range,car
CAR_0660,Nissan,Gt-R Black Edition,3.8L Twin-Turbo V6,3799 cc,600.0,330.0,2.8 sec,652 Nm,Petrol,2.0,Silver,185000.0,Ultra-Luxury,car
CAR_0661,Nissan,Fairlady Z Heritage,3.0L Twin-Turbo V6,2997 cc,400.0,250.0,4.2 sec,475 Nm,Petrol,2.0,Black,48000.0,Mid-Range,car
CAR_0662,Nissan,Skyline Gt-R R34,2.6L Twin-Turbo Inline-6,2568 cc,276.0,250.0,5.6 sec,392 Nm,Petrol,4.0,Black,70000.0,Luxury,car
CAR_0663,Nissan,Ariya Premiere,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Orange,67000.0,Mid-Range,car
CAR_0664,Nissan,Ariya Premiere,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Green,67000.0,Mid-Range,car
CAR_0665,Nissan,Ariya Premiere,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Yellow,67000.0,Mid-Range,car
CAR_0666,Nissan,Infiniti Qx55*,2.0L VC-Turbo Inline-4,1997 cc,268.0,230.0,6.5 sec,380 Nm,Petrol,5.0,Black,50000.0,Mid-Range,car
CAR_0667,Nissan,Infiniti Qx55*,2.0L VC-Turbo Inline-4,1997 cc,268.0,230.0,6.5 sec,380 Nm,Petrol,5.0,Grey,50000.0,Mid-Range,car
CAR_0668,Nissan,Infiniti Qx55*,2.0L VC-Turbo Inline-4,1997 cc,268.0,230.0,6.5 sec,380 Nm,Petrol,5.0,Red,50000.0,Mid-Range,car
CAR_0669,Nissan,Nv350 Caravan,2.5L Inline-4 Diesel,2488 cc,129.0,155.0,12.5 sec,356 Nm,Diesel,8.0,Black,28000.0,Budget,car
CAR_0670,Nissan,Nv350 Caravan,2.5L Inline-4 Diesel,2488 cc,129.0,155.0,12.5 sec,356 Nm,Diesel,8.0,Blue,28000.0,Budget,car
CAR_0671,Nissan,Nv350 Caravan,2.5L Inline-4 Diesel,2488 cc,129.0,155.0,12.5 sec,356 Nm,Diesel,8.0,Red,28000.0,Budget,car
CAR_0672,Nissan,Navara,2.3L Inline-4 Diesel,2298 cc,190.0,180.0,10.2 sec,450 Nm,Diesel,5.0,Blue,32000.0,Mid-Range,car
CAR_0673,Nissan,Titan Xd,5.6L V8,5552 cc,400.0,195.0,6.9 sec,560 Nm,Petrol,6.0,Green,55000.0,Mid-Range,car
CAR_0674,Nissan,Evalia,1.5L Inline-4 Diesel,1461 cc,85.0,140.0,15.0 sec,200 Nm,Diesel,7.0,Yellow,25000.0,Budget,car
CAR_0675,Nissan,Cabstar,2.5L Inline-4 Diesel,2488 cc,130.0,145.0,14.8 sec,350 Nm,Diesel,3.0,Orange,27000.0,Budget,car
CAR_0676,Nissan,Cabstar,2.5L Inline-4 Diesel,2488 cc,130.0,145.0,14.8 sec,350 Nm,Diesel,3.0,Red,27000.0,Budget,car
CAR_0677,Nissan,Cabstar,2.5L Inline-4 Diesel,2488 cc,130.0,145.0,14.8 sec,350 Nm,Diesel,3.0,White,27000.0,Budget,car
CAR_0678,Nissan,Cherry,1.4L Inline-4,1397 cc,67.0,145.0,14.0 sec,110 Nm,Petrol,5.0,White,14000.0,Budget,car
CAR_0679,Nissan,Laurel,2.8L Inline-6 Diesel,2825 cc,94.0,160.0,12.5 sec,184 Nm,Diesel,5.0,Blue,22000.0,Budget,car
CAR_0680,Nissan,Laurel,2.8L Inline-6 Diesel,2825 cc,94.0,160.0,12.5 sec,184 Nm,Diesel,5.0,White,22000.0,Budget,car
CAR_0681,Nissan,Laurel,2.8L Inline-6 Diesel,2825 cc,94.0,160.0,12.5 sec,184 Nm,Diesel,5.0,Orange,22000.0,Budget,car
CAR_0682,Nissan,Silvia,2.0L Turbo Inline-4,1998 cc,247.0,235.0,5.9 sec,275 Nm,Petrol,4.0,Red,45000.0,Mid-Range,car
CAR_0683,Nissan,Silvia,2.0L Turbo Inline-4,1998 cc,247.0,235.0,5.9 sec,275 Nm,Petrol,4.0,Brown,45000.0,Mid-Range,car
CAR_0684,Nissan,Silvia,2.0L Turbo Inline-4,1998 cc,247.0,235.0,5.9 sec,275 Nm,Petrol,4.0,Yellow,45000.0,Mid-Range,car
CAR_0685,Nissan,Nx Coupe,2.0L Inline-4,1998 cc,140.0,200.0,9.0 sec,180 Nm,Petrol,4.0,Green,22000.0,Budget,car
CAR_0686,Nissan,Ad Wagon,1.5L Inline-4,1498 cc,105.0,165.0,12.3 sec,150 Nm,Petrol,5.0,Blue,16000.0,Budget,car
CAR_0687,Nissan,Patrol Super Safari Y61,4.8L Inline-6,4750 cc,280.0,190.0,8.2 sec,451 Nm,Petrol,7.0,Green,58000.0,Mid-Range,car
CAR_0688,Nissan,Pathfinder Rock Creek Edition,3.5L V6,3498 cc,284.0,195.0,7.2 sec,351 Nm,Petrol,7.0,Blue,44000.0,Mid-Range,car
CAR_0689,Nissan,Terrano Ii,2.7L Inline-4 Diesel,2664 cc,125.0,160.0,12.9 sec,278 Nm,Diesel,5.0,Brown,28000.0,Budget,car
CAR_0690,Nissan,Murano Crosscabriolet,3.5L V6,3498 cc,260.0,195.0,7.6 sec,325 Nm,Petrol,4.0,Silver,47000.0,Mid-Range,car
CAR_0691,Nissan,X-Trail Tekna,1.5L Turbo Hybrid,1497 cc,204.0,190.0,8.0 sec,305 Nm,Hybrid,5.0,Grey,43000.0,Mid-Range,car
CAR_0692,Nissan,Gt-R Lm Nismo,3.0L Twin-Turbo V6 Hybrid,3000 cc,500.0,320.0,3.0 sec,650 Nm,Hybrid,2.0,Blue,600000.0,Ultra-Luxury,car
CAR_0693,Nissan,Gt-R Lm Nismo,3.0L Twin-Turbo V6 Hybrid,3000 cc,500.0,320.0,3.0 sec,650 Nm,Hybrid,2.0,Green,600000.0,Ultra-Luxury,car
CAR_0694,Nissan,Gt-R Lm Nismo,3.0L Twin-Turbo V6 Hybrid,3000 cc,500.0,320.0,3.0 sec,650 Nm,Hybrid,2.0,Black,600000.0,Ultra-Luxury,car
CAR_0695,Nissan,Skyline 400R,3.0L Twin-Turbo V6,2997 cc,400.0,250.0,4.5 sec,475 Nm,Petrol,5.0,Silver,70000.0,Luxury,car
CAR_0696,Nissan,Infiniti G37*,3.7L V6,3696 cc,328.0,250.0,5.5 sec,365 Nm,Petrol,5.0,Brown,42000.0,Mid-Range,car
CAR_0697,Nissan,Patrol Black Edition,5.6L V8,5552 cc,400.0,200.0,6.5 sec,560 Nm,Petrol,7.0,Orange,85000.0,Luxury,car
CAR_0698,Nissan,Ariya Empower+,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Blue,68000.0,Mid-Range,car
CAR_0699,Nissan,Datsun 510 (Classic),1.6L Inline-4,1595 cc,96.0,175.0,10.2 sec,135 Nm,Petrol,4.0,Silver,25000.0,Budget,car
CAR_0700,Nissan,200Sx,2.0L Turbo Inline-4,1998 cc,200.0,240.0,7.2 sec,265 Nm,Petrol,4.0,Orange,30000.0,Mid-Range,car
CAR_0701,Nissan,300Zx,3.0L Twin-Turbo V6,2960 cc,300.0,250.0,5.9 sec,384 Nm,Petrol,4.0,Yellow,50000.0,Mid-Range,car
CAR_0702,Nissan,300Zx,3.0L Twin-Turbo V6,2960 cc,300.0,250.0,5.9 sec,384 Nm,Petrol,4.0,Grey,50000.0,Mid-Range,car
CAR_0703,Nissan,300Zx,3.0L Twin-Turbo V6,2960 cc,300.0,250.0,5.9 sec,384 Nm,Petrol,4.0,Red,50000.0,Mid-Range,car
CAR_0704,Nissan,R390 Gt1 Road Car,3.5L Twin-Turbo V8,3495 cc,550.0,354.0,3.3 sec,637 Nm,Petrol,2.0,Grey,1000000.0,Ultra-Luxury,car
CAR_0705,Nissan,Figaro,1.0L Turbo Inline-4,987 cc,76.0,170.0,12.8 sec,103 Nm,Petrol,4.0,Yellow,20000.0,Budget,car
CAR_0706,Nissan,Hardbody Truck,2.4L Inline-4,2389 cc,134.0,160.0,10.6 sec,206 Nm,Petrol,5.0,Yellow,25000.0,Budget,car
CAR_0707,Nissan,Atlas,3.0L Inline-4 Diesel,2999 cc,130.0,130.0,18.0 sec,300 Nm,Diesel,3.0,Blue,35000.0,Mid-Range,car
CAR_0708,Nissan,Atlas,3.0L Inline-4 Diesel,2999 cc,130.0,130.0,18.0 sec,300 Nm,Diesel,3.0,White,35000.0,Mid-Range,car
CAR_0709,Nissan,Atlas,3.0L Inline-4 Diesel,2999 cc,130.0,130.0,18.0 sec,300 Nm,Diesel,3.0,Red,35000.0,Mid-Range,car
CAR_0710,Nissan,Clipper,660cc Inline-3,659 cc,48.0,110.0,18.5 sec,62 Nm,Petrol,4.0,Silver,10000.0,Budget,car
CAR_0711,Nissan,Clipper,660cc Inline-3,659 cc,48.0,110.0,18.5 sec,62 Nm,Petrol,4.0,Brown,10000.0,Budget,car
CAR_0712,Nissan,Clipper,660cc Inline-3,659 cc,48.0,110.0,18.5 sec,62 Nm,Petrol,4.0,Blue,10000.0,Budget,car
CAR_0713,Nissan,Nv200,2.0L Inline-4,1998 cc,131.0,140.0,14.0 sec,188 Nm,Petrol,7.0,Grey,28000.0,Budget,car
CAR_0714,Nissan,Violet,1.8L Inline-4,1770 cc,85.0,155.0,13.8 sec,130 Nm,Petrol,5.0,Yellow,18000.0,Budget,car
CAR_0715,Nissan,Bluebird Z,2.0L Inline-4,1998 cc,140.0,190.0,11.0 sec,180 Nm,Petrol,5.0,Orange,23000.0,Budget,car
CAR_0716,Nissan,Bluebird Z,2.0L Inline-4,1998 cc,140.0,190.0,11.0 sec,180 Nm,Petrol,5.0,Blue,23000.0,Budget,car
CAR_0717,Nissan,Bluebird Z,2.0L Inline-4,1998 cc,140.0,190.0,11.0 sec,180 Nm,Petrol,5.0,Yellow,23000.0,Budget,car
CAR_0718,Nissan,Stanza Wagon,2.4L Inline-4,2389 cc,138.0,160.0,12.0 sec,205 Nm,Petrol,7.0,Silver,22000.0,Budget,car
CAR_0719,Nissan,180Sx,2.0L Turbo Inline-4,1998 cc,205.0,240.0,6.8 sec,275 Nm,Petrol,4.0,Orange,35000.0,Mid-Range,car
CAR_0720,Nissan,Sunny California,1.6L Inline-4,1597 cc,110.0,170.0,11.0 sec,140 Nm,Petrol,5.0,White,18000.0,Budget,car
CAR_0721,Nissan,Patrol Warrior,5.6L V8,5552 cc,428.0,205.0,6.3 sec,580 Nm,Petrol,7.0,Yellow,95000.0,Luxury,car
CAR_0722,Nissan,Pathfinder Armada Platinum,5.6L V8,5552 cc,400.0,190.0,6.8 sec,560 Nm,Petrol,7.0,Brown,70000.0,Luxury,car
CAR_0723,Nissan,Rogue Sport Sl,2.0L Inline-4,1998 cc,141.0,190.0,9.0 sec,195 Nm,Petrol,5.0,White,32000.0,Mid-Range,car
CAR_0724,Nissan,X-Trail Platinum Edition,1.5L Turbo Hybrid,1497 cc,204.0,190.0,8.0 sec,305 Nm,Hybrid,5.0,Silver,46000.0,Mid-Range,car
CAR_0725,Nissan,Qashqai E-Power,1.5L Hybrid,1497 cc,187.0,200.0,7.5 sec,330 Nm,Hybrid,5.0,Blue,40000.0,Mid-Range,car
CAR_0726,Nissan,Gt-R Egoist,3.8L Twin-Turbo V6,3799 cc,565.0,315.0,2.8 sec,637 Nm,Petrol,2.0,White,220000.0,Ultra-Luxury,car
CAR_0727,Nissan,Gt-R Egoist,3.8L Twin-Turbo V6,3799 cc,565.0,315.0,2.8 sec,637 Nm,Petrol,2.0,Red,220000.0,Ultra-Luxury,car
CAR_0728,Nissan,Gt-R Egoist,3.8L Twin-Turbo V6,3799 cc,565.0,315.0,2.8 sec,637 Nm,Petrol,2.0,Grey,220000.0,Ultra-Luxury,car
CAR_0729,Nissan,Infiniti M45*,4.5L V8,4494 cc,325.0,250.0,5.8 sec,451 Nm,Petrol,5.0,Red,50000.0,Mid-Range,car
CAR_0730,Nissan,Skyline 50Th Anniversary,3.0L Twin-Turbo V6,2997 cc,400.0,250.0,4.5 sec,475 Nm,Petrol,5.0,Orange,75000.0,Luxury,car
CAR_0731,Nissan,Ariya Dual Motor Awd,Dual Electric Motors,87 kWh,389.0,200.0,5.1 sec,600 Nm,Electric,5.0,Brown,70000.0,Luxury,car
CAR_0732,Nissan,Patrol Legend Edition,5.6L V8,5552 cc,428.0,205.0,6.3 sec,580 Nm,Petrol,7.0,Brown,95000.0,Luxury,car
CAR_0733,Nissan,Datsun 240Z (Classic),2.4L Inline-6,2393 cc,151.0,210.0,8.0 sec,198 Nm,Petrol,2.0,Black,45000.0,Mid-Range,car
CAR_0734,Nissan,100Nx,1.6L Inline-4,1597 cc,110.0,185.0,9.6 sec,135 Nm,Petrol,4.0,Red,18000.0,Budget,car
CAR_0735,Nissan,Cedric Special Edition,3.0L V6,2960 cc,250.0,225.0,8.5 sec,330 Nm,Petrol,5.0,Yellow,60000.0,Mid-Range,car
CAR_0736,Nissan,300Zx Turbo,3.0L Twin-Turbo V6,2960 cc,300.0,250.0,5.9 sec,384 Nm,Petrol,4.0,Red,55000.0,Mid-Range,car
CAR_0737,Nissan,Silvia S15 Spec-R,2.0L Turbo Inline-4,1998 cc,250.0,240.0,5.6 sec,300 Nm,Petrol,4.0,Red,35000.0,Mid-Range,car
CAR_0738,Nissan,Nv400,2.3L Inline-4 Diesel,2298 cc,135.0,150.0,15.0 sec,360 Nm,Diesel,3.0,Silver,40000.0,Mid-Range,car
CAR_0739,Nissan,Titan Warrior,5.6L V8,5552 cc,400.0,180.0,7.0 sec,560 Nm,Petrol,5.0,Green,55000.0,Mid-Range,car
CAR_0740,Nissan,Caravan Coach,2.5L Inline-4 Diesel,2498 cc,127.0,140.0,14.0 sec,260 Nm,Diesel,7.0,Brown,30000.0,Mid-Range,car
CAR_0741,Nissan,Caravan Coach,2.5L Inline-4 Diesel,2498 cc,127.0,140.0,14.0 sec,260 Nm,Diesel,7.0,Silver,30000.0,Mid-Range,car
CAR_0742,Nissan,Caravan Coach,2.5L Inline-4 Diesel,2498 cc,127.0,140.0,14.0 sec,260 Nm,Diesel,7.0,Blue,30000.0,Mid-Range,car
CAR_0743,Nissan,Serena E-Power,1.2L Hybrid,1198 cc,134.0,160.0,12.0 sec,320 Nm,Hybrid,7.0,Blue,35000.0,Mid-Range,car
CAR_0744,Nissan,Serena E-Power,1.2L Hybrid,1198 cc,134.0,160.0,12.0 sec,320 Nm,Hybrid,7.0,Green,35000.0,Mid-Range,car
CAR_0745,Nissan,Serena E-Power,1.2L Hybrid,1198 cc,134.0,160.0,12.0 sec,320 Nm,Hybrid,7.0,Silver,35000.0,Mid-Range,car
CAR_0746,Nissan,Elgrand,3.5L V6,3498 cc,280.0,200.0,8.5 sec,344 Nm,Petrol,7.0,Orange,50000.0,Mid-Range,car
CAR_0747,Nissan,Elgrand,3.5L V6,3498 cc,280.0,200.0,8.5 sec,344 Nm,Petrol,7.0,Brown,50000.0,Mid-Range,car
CAR_0748,Nissan,Elgrand,3.5L V6,3498 cc,280.0,200.0,8.5 sec,344 Nm,Petrol,7.0,White,50000.0,Mid-Range,car
CAR_0749,Nissan,Datsun 510,1.6L Inline-4,1595 cc,96.0,175.0,10.2 sec,135 Nm,Petrol,4.0,Grey,25000.0,Budget,car
CAR_0750,Nissan,Datsun 510,1.6L Inline-4,1595 cc,96.0,175.0,10.2 sec,135 Nm,Petrol,4.0,Yellow,25000.0,Budget,car
CAR_0751,Nissan,Datsun 510,1.6L Inline-4,1595 cc,96.0,175.0,10.2 sec,135 Nm,Petrol,4.0,White,25000.0,Budget,car
CAR_0752,Nissan,Prairie,2.0L Inline-4,1998 cc,120.0,175.0,11.0 sec,170 Nm,Petrol,5.0,Yellow,18000.0,Budget,car
CAR_0753,Nissan,Prairie,2.0L Inline-4,1998 cc,120.0,175.0,11.0 sec,170 Nm,Petrol,5.0,Grey,18000.0,Budget,car
CAR_0754,Nissan,Prairie,2.0L Inline-4,1998 cc,120.0,175.0,11.0 sec,170 Nm,Petrol,5.0,Silver,18000.0,Budget,car
CAR_0755,Nissan,Pulsar Gti-R,2.0L Turbo Inline-4,1998 cc,230.0,225.0,6.0 sec,280 Nm,Petrol,5.0,Black,30000.0,Mid-Range,car
CAR_0756,Nissan,Almera Tino,1.8L Inline-4,1769 cc,114.0,180.0,12.5 sec,160 Nm,Petrol,5.0,Green,15000.0,Budget,car
CAR_0757,Nissan,Almera Tino,1.8L Inline-4,1769 cc,114.0,180.0,12.5 sec,160 Nm,Petrol,5.0,Brown,15000.0,Budget,car
CAR_0758,Nissan,Almera Tino,1.8L Inline-4,1769 cc,114.0,180.0,12.5 sec,160 Nm,Petrol,5.0,Grey,15000.0,Budget,car
CAR_0759,Nissan,Lucino,1.6L Inline-4,1597 cc,115.0,185.0,10.5 sec,150 Nm,Petrol,5.0,Blue,12000.0,Budget,car
CAR_0760,Nissan,Rasheen,1.5L Inline-4,1497 cc,105.0,165.0,13.0 sec,135 Nm,Petrol,5.0,Silver,10000.0,Budget,car
CAR_0761,Nissan,Mistral,2.7L Turbo Diesel,2663 cc,125.0,160.0,12.5 sec,260 Nm,Diesel,7.0,Yellow,25000.0,Budget,car
CAR_0762,Nissan,Patrol Y60,4.2L Inline-6,4169 cc,155.0,160.0,12.0 sec,330 Nm,Diesel,7.0,Green,45000.0,Mid-Range,car
CAR_0763,Nissan,X-Trail Gt,2.0L Turbo Inline-4,1998 cc,280.0,215.0,6.4 sec,310 Nm,Petrol,5.0,Yellow,38000.0,Mid-Range,car
CAR_0764,Nissan,Terrano Regulus,3.3L V6,3275 cc,170.0,175.0,10.0 sec,290 Nm,Petrol,5.0,Black,28000.0,Budget,car
CAR_0765,Nissan,President,4.5L V8,4494 cc,280.0,210.0,7.5 sec,400 Nm,Petrol,5.0,Yellow,70000.0,Luxury,car
CAR_0766,Nissan,President,4.5L V8,4494 cc,280.0,210.0,7.5 sec,400 Nm,Petrol,5.0,Brown,70000.0,Luxury,car
CAR_0767,Nissan,President,4.5L V8,4494 cc,280.0,210.0,7.5 sec,400 Nm,Petrol,5.0,Red,70000.0,Luxury,car
CAR_0768,Nissan,Cima,4.1L V8,4130 cc,270.0,210.0,8.0 sec,390 Nm,Petrol,5.0,Black,60000.0,Mid-Range,car
CAR_0769,Nissan,Leopard J. Ferie,3.0L V6 Turbo,2960 cc,255.0,215.0,6.5 sec,340 Nm,Petrol,5.0,Green,45000.0,Mid-Range,car
CAR_0770,Nissan,Leopard J. Ferie,3.0L V6 Turbo,2960 cc,255.0,215.0,6.5 sec,340 Nm,Petrol,5.0,Blue,45000.0,Mid-Range,car
CAR_0771,Nissan,Leopard J. Ferie,3.0L V6 Turbo,2960 cc,255.0,215.0,6.5 sec,340 Nm,Petrol,5.0,Black,45000.0,Mid-Range,car
CAR_0772,Nissan,Gloria Gran Turismo,3.0L V6 Turbo,2960 cc,255.0,220.0,6.5 sec,340 Nm,Petrol,5.0,Black,50000.0,Mid-Range,car
CAR_0773,Nissan,Infiniti Q45*,4.5L V8,4494 cc,340.0,240.0,6.2 sec,450 Nm,Petrol,5.0,Red,50000.0,Mid-Range,car
CAR_0774,Nissan,Datsun 240Z,2.4L Inline-6,2393 cc,151.0,210.0,8.0 sec,198 Nm,Petrol,2.0,Red,45000.0,Mid-Range,car
CAR_0775,Nissan,280Zx,2.8L Inline-6,2753 cc,145.0,205.0,9.5 sec,210 Nm,Petrol,2.0,Blue,35000.0,Mid-Range,car
CAR_0776,Nissan,280Zx,2.8L Inline-6,2753 cc,145.0,205.0,9.5 sec,210 Nm,Petrol,2.0,Orange,35000.0,Mid-Range,car
