osmid,y,x,street_count,highway,ref,junction,railway,geometry
826188407,15.2464147,107.7351386,3,,,,,POINT (107.7351386 15.2464147)
1916097361,15.1357324,108.1265675,3,,,,,POINT (108.1265675 15.1357324)
1916097883,15.1474787,108.1222621,3,,,,,POINT (108.1222621 15.1474787)
1916097978,15.1488043,108.1225356,4,,,,,POINT (108.1225356 15.1488043)
1916106049,15.2322196,108.0958013,3,,,,,POINT (108.0958013 15.2322196)
1916110627,15.2550174,108.1510202,3,,,,,POINT (108.1510202 15.2550174)
1916110808,15.2554758,108.1513665,3,,,,,POINT (108.1513665 15.2554758)
1917485919,15.0597249,108.0903832,3,,,,,POINT (108.0903832 15.0597249)
1917486381,15.1457356,108.119677,3,,,,,POINT (108.119677 15.1457356)
1917486396,15.14816,108.119855,3,,,,,POINT (108.119855 15.14816)
1917486403,15.149049,108.1128668,3,,,,,POINT (108.1128668 15.149049)
1917486415,15.1506746,108.11089,3,,,,,POINT (108.11089 15.1506746)
1917486419,15.1511913,108.1112715,3,,,,,POINT (108.1112715 15.1511913)
1917486429,15.1545914,108.1101947,3,,,,,POINT (108.1101947 15.1545914)
1917487842,15.2484385,108.0935424,3,,,,,POINT (108.0935424 15.2484385)
4358065580,15.237698,108.0749484,1,,,,,POINT (108.0749484 15.237698)
4358065805,15.2392431,108.076379,3,,,,,POINT (108.076379 15.2392431)
4358065874,15.2395146,108.0773805,3,,,,,POINT (108.0773805 15.2395146)
4358066364,15.2409083,108.0424406,3,,,,,POINT (108.0424406 15.2409083)
4358066654,15.2417157,108.0488186,3,,,,,POINT (108.0488186 15.2417157)
4358066909,15.2423518,108.0501843,3,,,,,POINT (108.0501843 15.2423518)
4358066958,15.2424486,108.051715,3,,,,,POINT (108.051715 15.2424486)
4358067091,15.2426271,108.0353472,3,,,,,POINT (108.0353472 15.2426271)
4358067094,15.2426903,108.0508974,3,,,,,POINT (108.0508974 15.2426903)
4358067105,15.2428032,108.084833,3,,,,,POINT (108.084833 15.2428032)
4358067371,15.2430965,108.0545444,3,,,,,POINT (108.0545444 15.2430965)
4358067591,15.2440305,108.0518245,3,,,,,POINT (108.0518245 15.2440305)
4358068165,15.2451947,108.1047206,3,,,,,POINT (108.1047206 15.2451947)
4358068343,15.2458554,108.095968,3,,,,,POINT (108.095968 15.2458554)
4358068967,15.2475042,108.0978955,4,,,,,POINT (108.0978955 15.2475042)
4358069783,15.2504079,108.0969982,3,,,,,POINT (108.0969982 15.2504079)
4358070903,15.2519058,108.121709,3,,,,,POINT (108.121709 15.2519058)
4358072478,15.2547803,108.0981262,3,,,,,POINT (108.0981262 15.2547803)
4358074426,15.2615364,108.0969162,3,,,,,POINT (108.0969162 15.2615364)
4358074604,15.2619961,108.0636749,3,,,,,POINT (108.0636749 15.2619961)
4358075037,15.266076,108.0624308,3,,,,,POINT (108.0624308 15.266076)
4358075435,15.2630747,108.0627105,3,,,,,POINT (108.0627105 15.2630747)
4358075468,15.2631725,108.0662097,3,,,,,POINT (108.0662097 15.2631725)
4358075595,15.2632257,108.0948694,3,,,,,POINT (108.0948694 15.2632257)
4358076038,15.2653046,108.0623302,3,,,,,POINT (108.0623302 15.2653046)
4358078820,15.2740117,108.0775214,4,,,,,POINT (108.0775214 15.2740117)
4358079955,15.2738183,108.0791416,3,,,,,POINT (108.0791416 15.2738183)
4358081517,15.2751831,108.0742156,3,,,,,POINT (108.0742156 15.2751831)
4360682438,14.9954264,108.1320905,1,,,,,POINT (108.1320905 14.9954264)
4360683450,15.0045737,108.1272774,3,,,,,POINT (108.1272774 15.0045737)
4360684234,15.015048,108.1133444,3,,,,,POINT (108.1133444 15.015048)
4360687551,15.0220747,108.0631017,1,,,,,POINT (108.0631017 15.0220747)
4360688800,15.0284226,108.0183074,1,,,,,POINT (108.0183074 15.0284226)
4360689190,15.0300416,108.0616539,3,,,,,POINT (108.0616539 15.0300416)
4360689553,15.0313187,108.0621099,3,,,,,POINT (108.0621099 15.0313187)
4360690019,15.0329132,108.0472639,3,,,,,POINT (108.0472639 15.0329132)
4360690083,15.0331008,108.0348561,1,,,,,POINT (108.0348561 15.0331008)
4360691187,15.0347964,108.0687229,3,,,,,POINT (108.0687229 15.0347964)
4360692294,15.0372067,108.0528884,3,,,,,POINT (108.0528884 15.0372067)
4360692438,15.0376587,108.0393527,3,,,,,POINT (108.0393527 15.0376587)
4360693545,15.0428263,108.0736098,3,,,,,POINT (108.0736098 15.0428263)
4360700628,15.0809266,108.0964473,3,,,,,POINT (108.0964473 15.0809266)
4369571015,15.1014918,108.0305249,1,,,,,POINT (108.0305249 15.1014918)
4369577223,15.1214704,108.0498449,1,,,,,POINT (108.0498449 15.1214704)
4372010575,15.0909199,108.0791946,1,,,,,POINT (108.0791946 15.0909199)
4372010840,15.0933773,108.1205104,3,,,,,POINT (108.1205104 15.0933773)
4372010938,15.0941256,108.118154,3,,,,,POINT (108.118154 15.0941256)
4372011048,15.0952513,108.1225329,3,,,,,POINT (108.1225329 15.0952513)
4372011528,15.120768,108.0725734,3,,,,,POINT (108.0725734 15.120768)
4372011637,15.0999949,108.1231266,3,,,,,POINT (108.1231266 15.0999949)
4372011771,15.1010674,108.0771809,3,,,,,POINT (108.0771809 15.1010674)
4372011779,15.1011553,108.0771663,3,,,,,POINT (108.0771663 15.1011553)
4372014458,15.1200991,108.0715111,3,,,,,POINT (108.0715111 15.1200991)
4372015042,15.1237001,108.0920864,1,,,,,POINT (108.0920864 15.1237001)
4372017246,15.1333399,108.1044461,3,,,,,POINT (108.1044461 15.1333399)
4372017410,15.1345117,108.1260467,3,,,,,POINT (108.1260467 15.1345117)
4372018135,15.1462692,108.1188197,3,,,,,POINT (108.1188197 15.1462692)
4372018709,15.1441173,108.1184055,3,,,,,POINT (108.1184055 15.1441173)
4372019030,15.1459973,108.1191948,4,,,,,POINT (108.1191948 15.1459973)
4372019535,15.14749,108.1195833,3,,,,,POINT (108.1195833 15.14749)
4372019558,15.1476116,108.11991,1,,,,,POINT (108.11991 15.1476116)
4372019895,15.1491622,108.1115121,1,,,,,POINT (108.1115121 15.1491622)
4372020185,15.151808,108.0968374,3,,,,,POINT (108.0968374 15.151808)
4372020288,15.1505239,108.0907233,1,,,,,POINT (108.0907233 15.1505239)
4372020820,15.1523026,108.1223673,1,,,,,POINT (108.1223673 15.1523026)
4372020845,15.1524378,108.1233054,3,,,,,POINT (108.1233054 15.1524378)
4372021386,15.1536413,108.1073748,3,,,,,POINT (108.1073748 15.1536413)
4372021765,15.1544849,108.1080541,3,,,,,POINT (108.1080541 15.1544849)
4372021801,15.1546944,108.1061596,3,,,,,POINT (108.1061596 15.1546944)
4372022055,15.1557729,108.1093552,3,,,,,POINT (108.1093552 15.1557729)
4372022497,15.1569011,108.1000921,1,,,,,POINT (108.1000921 15.1569011)
4372024676,15.1641269,108.1039376,1,,,,,POINT (108.1039376 15.1641269)
4372025378,15.1677927,108.1199737,3,,,,,POINT (108.1199737 15.1677927)
4372026292,15.1716649,108.1209818,3,,,,,POINT (108.1209818 15.1716649)
4372026349,15.171798,108.1211161,1,,,,,POINT (108.1211161 15.171798)
4372032025,15.2036506,108.1042544,3,,,,,POINT (108.1042544 15.2036506)
4372035085,15.2480389,107.841516,1,,,,,POINT (107.841516 15.2480389)
4372036081,15.2609444,107.9091032,1,,,,,POINT (107.9091032 15.2609444)
4372036888,15.2665056,107.8711258,3,,,,,POINT (107.8711258 15.2665056)
4372037167,15.268545,107.875077,3,,,,,POINT (107.875077 15.268545)
4372037207,15.2688651,107.8680988,3,,,,,POINT (107.8680988 15.2688651)
4372037267,15.2694658,107.8372328,3,,,,,POINT (107.8372328 15.2694658)
4372037280,15.2694892,107.864172,3,,,,,POINT (107.864172 15.2694892)
4372037642,15.2723713,107.8530539,1,,,,,POINT (107.8530539 15.2723713)
4372037908,15.2734632,107.8523982,3,,,,,POINT (107.8523982 15.2734632)
4372037927,15.273564,107.8523028,3,,,,,POINT (107.8523028 15.273564)
4372037946,15.2735923,107.8506933,3,,,,,POINT (107.8506933 15.2735923)
4372038101,15.2738685,107.8702678,1,,,,,POINT (107.8702678 15.2738685)
4372038156,15.2741166,107.8521675,3,,,,,POINT (107.8521675 15.2741166)
4372038734,15.2754789,107.8512515,1,,,,,POINT (107.8512515 15.2754789)
4372038956,15.2768596,107.8932847,3,,,,,POINT (107.8932847 15.2768596)
4372039496,15.2783216,107.8956062,3,,,,,POINT (107.8956062 15.2783216)
4372039958,15.2805765,107.8963277,3,,,,,POINT (107.8963277 15.2805765)
4372039975,15.2810706,107.8966241,3,,,,,POINT (107.8966241 15.2810706)
4372040117,15.281832,107.8972162,3,,,,,POINT (107.8972162 15.281832)
4372040128,15.2821018,107.8972082,3,,,,,POINT (107.8972082 15.2821018)
4372040152,15.2823015,107.8955934,3,,,,,POINT (107.8955934 15.2823015)
4372040484,15.2879895,107.887246,3,,,,,POINT (107.887246 15.2879895)
4372040581,15.2860297,107.8930097,3,,,,,POINT (107.8930097 15.2860297)
4372040635,15.2863014,107.8910751,3,,,,,POINT (107.8910751 15.2863014)
4372040672,15.2864309,107.8916297,3,,,,,POINT (107.8916297 15.2864309)
4372040782,15.2868523,107.8890775,3,,,,,POINT (107.8890775 15.2868523)
4372040818,15.2870976,107.8856805,1,,,,,POINT (107.8856805 15.2870976)
4372041017,15.2881886,107.8864829,4,,,,,POINT (107.8864829 15.2881886)
4887211466,15.0680207,108.093769,3,,,,,POINT (108.093769 15.0680207)
4887211471,15.0669899,108.0930446,1,,,,,POINT (108.0930446 15.0669899)
7627591611,15.1476675,108.1214185,1,,,,,POINT (108.1214185 15.1476675)
7641868821,15.0417246,108.0717962,3,,,,,POINT (108.0717962 15.0417246)
7644903674,15.0310178,108.0607365,1,,,,,POINT (108.0607365 15.0310178)
7644938988,15.0319156,108.0605241,1,,,,,POINT (108.0605241 15.0319156)
7644938990,15.0318894,108.0607683,3,,,,,POINT (108.0607683 15.0318894)
7647569042,15.0242491,108.1018796,1,,,,,POINT (108.1018796 15.0242491)
7730170201,15.2789064,107.8941643,4,,,,,POINT (107.8941643 15.2789064)
7730170204,15.277978,107.8932577,3,,,,,POINT (107.8932577 15.277978)
7730180067,15.2791052,107.8946414,1,,,,,POINT (107.8946414 15.2791052)
7730180074,15.283659,107.8916631,1,,,,,POINT (107.8916631 15.283659)
7730180087,15.2868158,107.8924853,1,,,,,POINT (107.8924853 15.2868158)
7732513019,15.2483876,107.8699925,3,,,,,POINT (107.8699925 15.2483876)
7732681762,15.2406236,107.7364375,3,,,,,POINT (107.7364375 15.2406236)
7732681764,15.2417227,107.7361546,1,,,,,POINT (107.7361546 15.2417227)
7732828656,15.2490047,107.8731707,1,,,,,POINT (107.8731707 15.2490047)
7733580108,15.2657172,108.0633566,3,,,,,POINT (108.0633566 15.2657172)
7735515172,15.2875784,107.8877126,1,,,,,POINT (107.8877126 15.2875784)
7735515174,15.2882847,107.8859839,3,,,,,POINT (107.8859839 15.2882847)
7735515180,15.288665,107.886398,1,,,,,POINT (107.886398 15.288665)
7742432525,15.2685272,107.8373726,1,,,,,POINT (107.8373726 15.2685272)
7742432533,15.2692123,107.837445,3,,,,,POINT (107.837445 15.2692123)
7742432534,15.2692084,107.8376053,1,,,,,POINT (107.8376053 15.2692084)
7742432543,15.2665568,107.8365438,1,,,,,POINT (107.8365438 15.2665568)
7742434343,15.2301623,107.8122054,1,,,,,POINT (107.8122054 15.2301623)
7755223721,15.2724624,108.0135836,3,,,,,POINT (108.0135836 15.2724624)
7755223831,15.2655216,108.0177441,3,,,,,POINT (108.0177441 15.2655216)
7755223912,15.2642387,108.0235832,1,,,,,POINT (108.0235832 15.2642387)
7755228747,15.2465353,108.0288516,1,,,,,POINT (108.0288516 15.2465353)
7812544567,15.2779451,107.8932437,3,,,,,POINT (107.8932437 15.2779451)
7812544569,15.278238,107.893644,1,,,,,POINT (107.893644 15.278238)
7812544570,15.2783175,107.8933618,3,,,,,POINT (107.8933618 15.2783175)
7812544571,15.2789095,107.8935756,1,,,,,POINT (107.8935756 15.2789095)
7812544572,15.2787891,107.8933141,1,,,,,POINT (107.8933141 15.2787891)
7812544573,15.2786067,107.8935003,3,,,,,POINT (107.8935003 15.2786067)
7812544574,15.2785653,107.893129,1,,,,,POINT (107.893129 15.2785653)
7812544575,15.2784753,107.8934172,3,,,,,POINT (107.8934172 15.2784753)
7812544576,15.2783946,107.8931142,1,,,,,POINT (107.8931142 15.2783946)
7812544577,15.2781397,107.8933154,4,,,,,POINT (107.8933154 15.2781397)
7812544578,15.2783066,107.893357,3,,,,,POINT (107.893357 15.2783066)
7812554285,15.278718,107.8936587,3,,,,,POINT (107.8936587 15.278718)
7812554288,15.2790052,107.8937539,1,,,,,POINT (107.8937539 15.2790052)
7812554289,15.2786119,107.894114,1,,,,,POINT (107.894114 15.2786119)
7812554290,15.2785666,107.8939196,1,,,,,POINT (107.8939196 15.2785666)
7812554291,15.2787747,107.8938415,4,,,,,POINT (107.8938415 15.2787747)
7812554292,15.279097,107.8940865,1,,,,,POINT (107.8940865 15.279097)
7812554293,15.279035,107.8939323,1,,,,,POINT (107.8939323 15.279035)
7812554294,15.2788438,107.8940109,4,,,,,POINT (107.8940109 15.2788438)
7812554295,15.2787186,107.8944775,1,,,,,POINT (107.8944775 15.2787186)
7812554296,15.2789815,107.8943412,3,,,,,POINT (107.8943412 15.2789815)
7838417617,15.2650968,108.0117108,1,,,,,POINT (108.0117108 15.2650968)
7838417666,15.265561,108.0102441,3,,,,,POINT (108.0102441 15.265561)
7838418353,15.2758232,108.0091396,3,,,,,POINT (108.0091396 15.2758232)
7841781489,15.2389031,108.080606,1,,,,,POINT (108.080606 15.2389031)
7841781523,15.2401067,108.0816883,3,,,,,POINT (108.0816883 15.2401067)
7841781524,15.2394282,108.0786002,3,,,,,POINT (108.0786002 15.2394282)
7841790787,15.2439999,108.0538791,1,,,,,POINT (108.0538791 15.2439999)
7841790795,15.2439309,108.0544008,3,,,,,POINT (108.0544008 15.2439309)
7841790796,15.2427577,108.0519426,1,,,,,POINT (108.0519426 15.2427577)
7841790816,15.2425196,108.0483592,1,,,,,POINT (108.0483592 15.2425196)
7841790826,15.2415984,108.0491169,1,,,,,POINT (108.0491169 15.2415984)
7841790835,15.2419274,108.0494149,3,,,,,POINT (108.0494149 15.2419274)
7841790836,15.2414987,108.0498585,1,,,,,POINT (108.0498585 15.2414987)
7841790843,15.2415401,108.0496372,1,,,,,POINT (108.0496372 15.2415401)
7841790851,15.2419865,108.0500422,3,,,,,POINT (108.0500422 15.2419865)
7841893407,15.2570745,108.0233663,3,,,,,POINT (108.0233663 15.2570745)
7842081885,15.2619962,108.0629986,3,,,,,POINT (108.0629986 15.2619962)
7842081905,15.2620905,108.0635922,3,,,,,POINT (108.0635922 15.2620905)
7842081926,15.2657185,108.0634131,3,,,,,POINT (108.0634131 15.2657185)
8062672878,15.273221,108.0144527,3,,,,,POINT (108.0144527 15.273221)
8062673091,15.2754423,108.0080107,1,,,,,POINT (108.0080107 15.2754423)
8062673104,15.2758667,108.0059883,1,,,,,POINT (108.0059883 15.2758667)
8062673105,15.2808086,108.0010933,1,,,,,POINT (108.0010933 15.2808086)
8062673251,15.2778357,108.0068761,1,,,,,POINT (108.0068761 15.2778357)
8062673262,15.2760892,108.0071095,3,,,,,POINT (108.0071095 15.2760892)
8062673292,15.256271,108.0012757,1,,,,,POINT (108.0012757 15.256271)
8067691592,15.269037,108.0117202,1,,,,,POINT (108.0117202 15.269037)
8067691605,15.2697048,108.0115508,3,,,,,POINT (108.0115508 15.2697048)
8073759178,15.2756001,107.8506656,1,,,,,POINT (107.8506656 15.2756001)
8073759183,15.2753743,107.8513266,4,,,,,POINT (107.8513266 15.2753743)
8073759188,15.2756997,107.8517794,1,,,,,POINT (107.8517794 15.2756997)
8076669070,15.1478509,108.1199629,3,,,,,POINT (108.1199629 15.1478509)
8076669094,15.1485667,108.1227616,1,,,,,POINT (108.1227616 15.1485667)
8077029862,15.152369,108.1228283,3,,,,,POINT (108.1228283 15.152369)
8077029863,15.1526237,108.1227978,1,,,,,POINT (108.1227978 15.1526237)
8094550038,15.2440646,108.1164215,1,,,,,POINT (108.1164215 15.2440646)
8094550042,15.2435341,108.1161641,1,,,,,POINT (108.1161641 15.2435341)
8094550052,15.2441293,108.1158315,3,,,,,POINT (108.1158315 15.2441293)
8094550063,15.246198,108.1149697,3,,,,,POINT (108.1149697 15.246198)
8100068799,15.0080036,108.0804369,3,,,,,POINT (108.0804369 15.0080036)
8100069053,15.0201117,108.1001175,3,,,,,POINT (108.1001175 15.0201117)
8117182231,15.2327177,108.0987373,1,,,,,POINT (108.0987373 15.2327177)
8119359843,15.2022773,108.1051763,1,,,,,POINT (108.1051763 15.2022773)
8125301618,15.2820623,108.0780577,1,,,,,POINT (108.0780577 15.2820623)
8125301656,15.2755966,108.0768557,3,,,,,POINT (108.0768557 15.2755966)
8125301658,15.27539,108.0773066,3,,,,,POINT (108.0773066 15.27539)
8125301715,15.2729662,108.0764798,1,,,,,POINT (108.0764798 15.2729662)
8125301724,15.2761285,108.0757871,3,,,,,POINT (108.0757871 15.2761285)
8125301737,15.2791912,108.0757962,1,,,,,POINT (108.0757962 15.2791912)
8135727208,15.0132047,108.1125176,1,,,,,POINT (108.1125176 15.0132047)
8137047846,15.2417588,108.1061715,1,,,,,POINT (108.1061715 15.2417588)
8137048013,15.2663007,108.0650157,1,,,,,POINT (108.0650157 15.2663007)
8137048332,15.2666047,108.0636209,1,,,,,POINT (108.0636209 15.2666047)
8139105860,15.1487423,108.1203609,3,,,,,POINT (108.1203609 15.1487423)
8139105868,15.1488999,108.1202413,1,,,,,POINT (108.1202413 15.1488999)
8139252836,15.1510006,108.1120712,3,,,,,POINT (108.1120712 15.1510006)
8139252847,15.1510258,108.113913,1,,,,,POINT (108.113913 15.1510258)
8141911439,15.2630248,108.023023,1,,,,,POINT (108.023023 15.2630248)
8142220587,15.2616792,108.1009788,1,,,,,POINT (108.1009788 15.2616792)
8142220608,15.2554636,108.1056029,1,,,,,POINT (108.1056029 15.2554636)
8142449846,15.2287673,108.0940828,1,,,,,POINT (108.0940828 15.2287673)
8142449847,15.2288346,108.0935249,1,,,,,POINT (108.0935249 15.2288346)
8142449851,15.2291452,108.0940345,3,,,,,POINT (108.0940345 15.2291452)
8142449853,15.2291667,108.0944339,3,,,,,POINT (108.0944339 15.2291667)
8143880547,15.1705505,108.1199954,1,,,,,POINT (108.1199954 15.1705505)
8143880556,15.170872,108.1208078,3,,,,,POINT (108.1208078 15.170872)
8145599947,15.1522735,108.0970762,1,,,,,POINT (108.0970762 15.1522735)
8145599951,15.1524587,108.0965249,1,,,,,POINT (108.0965249 15.1524587)
8145599953,15.1522036,108.096643,3,,,,,POINT (108.096643 15.1522036)
8145599960,15.1511201,108.0968374,1,,,,,POINT (108.0968374 15.1511201)
8145600010,15.1516975,108.0961333,3,,,,,POINT (108.0961333 15.1516975)
8145697579,15.1420326,108.1185043,3,,,,,POINT (108.1185043 15.1420326)
8146492881,15.0930363,108.1183487,1,,,,,POINT (108.1183487 15.0930363)
8146492897,15.0932512,108.1186813,3,,,,,POINT (108.1186813 15.0932512)
8146492905,15.0940915,108.117836,3,,,,,POINT (108.117836 15.0940915)
8148547220,15.0297104,108.0622329,1,,,,,POINT (108.0622329 15.0297104)
8148547435,15.0357703,108.0698648,3,,,,,POINT (108.0698648 15.0357703)
8148586409,15.0402818,108.0702044,1,,,,,POINT (108.0702044 15.0402818)
8156614143,15.014487,108.0759135,1,,,,,POINT (108.0759135 15.014487)
8163408164,15.155044,108.1093166,3,,,,,POINT (108.1093166 15.155044)
8166600500,15.2608719,108.0631703,3,,,,,POINT (108.0631703 15.2608719)
8189137860,15.288794,107.8868028,3,,,,,POINT (107.8868028 15.288794)
8240835661,15.2443115,108.0820682,1,,,,,POINT (108.0820682 15.2443115)
8244408407,15.2553615,108.0585757,1,,,,,POINT (108.0585757 15.2553615)
8248588696,15.2734713,107.8500065,1,,,,,POINT (107.8500065 15.2734713)
8321836231,15.2775392,108.0067807,3,,,,,POINT (108.0067807 15.2775392)
8404310298,15.2699258,107.8674388,1,,,,,POINT (107.8674388 15.2699258)
8404356760,15.2745337,107.8684617,3,,,,,POINT (107.8684617 15.2745337)
12425017736,15.1442488,108.1181007,3,,,,,POINT (108.1181007 15.1442488)
12425017740,15.1449126,108.1192394,3,,,,,POINT (108.1192394 15.1449126)
12425017741,15.1452201,108.1187085,4,,,,,POINT (108.1187085 15.1452201)
12425017785,15.143321,108.1213683,1,,,,,POINT (108.1213683 15.143321)
12425017786,15.142166,108.1177017,3,,,,,POINT (108.1177017 15.142166)
12425017797,15.1414492,108.1171709,3,,,,,POINT (108.1171709 15.1414492)
12425227009,15.1413517,108.1191919,3,,,,,POINT (108.1191919 15.1413517)
12425227021,15.1412026,108.1192569,1,,,,,POINT (108.1192569 15.1412026)
12425227050,15.1450056,108.1137748,3,,,,,POINT (108.1137748 15.1450056)
12425227180,15.1440264,108.109841,3,,,,,POINT (108.109841 15.1440264)
12425227181,15.1481345,108.1196887,3,,,,,POINT (108.1196887 15.1481345)
12425227192,15.1468378,108.1182796,3,,,,,POINT (108.1182796 15.1468378)
12425227193,15.1464968,108.1177333,1,,,,,POINT (108.1177333 15.1464968)
12425227197,15.1468775,108.1175402,1,,,,,POINT (108.1175402 15.1468775)
12425227207,15.1475675,108.1173964,1,,,,,POINT (108.1173964 15.1475675)
826188315,15.4431782,107.7864986,3,,,,,POINT (107.7864986 15.4431782)
826189006,15.5154401,107.8091122,1,,,,,POINT (107.8091122 15.5154401)
826189524,15.5160685,107.808895,4,,,,,POINT (107.808895 15.5160685)
826189873,15.4006409,107.760256,3,,,,,POINT (107.760256 15.4006409)
826190096,15.3774611,107.7556411,3,,,,,POINT (107.7556411 15.3774611)
826190794,15.3912968,107.7485552,3,,,,,POINT (107.7485552 15.3912968)
826191309,15.5158301,107.8119125,3,,,,,POINT (107.8119125 15.5158301)
826191575,15.4011764,107.7589353,3,,,,,POINT (107.7589353 15.4011764)
826191690,15.4207699,107.7686117,3,,,,,POINT (107.7686117 15.4207699)
826191729,15.4566971,107.8249898,3,,,,,POINT (107.8249898 15.4566971)
826191733,15.3684805,107.755246,3,,,,,POINT (107.755246 15.3684805)
826192011,15.5162028,107.8069721,3,,,,,POINT (107.8069721 15.5162028)
1617319480,15.5362162,108.0142788,3,,,,,POINT (108.0142788 15.5362162)
1617319483,15.53737,108.0318832,3,,,,,POINT (108.0318832 15.53737)
1617319487,15.5374903,108.032353,3,,,,,POINT (108.032353 15.5374903)
1617319560,15.5408347,108.0417497,3,,,,,POINT (108.0417497 15.5408347)
1617319661,15.5450307,108.0475618,3,,,,,POINT (108.0475618 15.5450307)
1617319663,15.5465036,108.0485666,3,,,,,POINT (108.0485666 15.5465036)
1617319682,15.5526911,108.0589403,3,,,,,POINT (108.0589403 15.5526911)
1617319690,15.5532403,108.0551644,3,,,,,POINT (108.0551644 15.5532403)
1617319782,15.5601364,108.0858743,3,,,,,POINT (108.0858743 15.5601364)
1617319804,15.5620653,108.0875959,3,,,,,POINT (108.0875959 15.5620653)
1617319814,15.5668968,108.091997,4,,,,,POINT (108.091997 15.5668968)
1617319891,15.5733107,108.0974838,3,,,,,POINT (108.0974838 15.5733107)
1617319896,15.5771877,108.1015716,3,,,,,POINT (108.1015716 15.5771877)
1617319911,15.5779891,108.1140186,3,,,,,POINT (108.1140186 15.5779891)
1617319914,15.5783095,108.111848,3,,,,,POINT (108.111848 15.5783095)
1617319932,15.5793427,108.1168852,3,,,,,POINT (108.1168852 15.5793427)
1617319938,15.5800386,108.1063299,3,,,,,POINT (108.1063299 15.5800386)
1617319943,15.5805764,108.1189207,3,,,,,POINT (108.1189207 15.5805764)
1617319964,15.5827217,108.1219914,3,,,,,POINT (108.1219914 15.5827217)
1617319971,15.5854491,108.1246147,3,,,,,POINT (108.1246147 15.5854491)
1686095317,15.4622489,107.9289694,3,,,,,POINT (107.9289694 15.4622489)
1686095338,15.4663851,107.9444353,3,,,,,POINT (107.9444353 15.4663851)
1686095341,15.4685178,107.9534536,3,,,,,POINT (107.9534536 15.4685178)
1917107714,15.3395141,108.061753,1,,,,,POINT (108.061753 15.3395141)
1917108329,15.3463922,108.0420649,4,,,,,POINT (108.0420649 15.3463922)
1917111561,15.3634623,108.0506559,4,,,,,POINT (108.0506559 15.3634623)
1917112476,15.3779059,108.0485497,3,,,,,POINT (108.0485497 15.3779059)
1917112523,15.3797951,108.0480258,3,,,,,POINT (108.0480258 15.3797951)
1917112639,15.3817126,108.0373227,3,,,,,POINT (108.0373227 15.3817126)
1917112664,15.3823314,108.0380066,3,,,,,POINT (108.0380066 15.3823314)
1918996313,15.3453115,108.039677,1,,,,,POINT (108.039677 15.3453115)
1918996455,15.3513492,108.0479511,1,,,,,POINT (108.0479511 15.3513492)
1920538899,15.5565404,108.1125101,3,,,,,POINT (108.1125101 15.5565404)
1920538947,15.5592044,108.1025751,3,,,,,POINT (108.1025751 15.5592044)
1920539040,15.5599101,108.0907543,3,,,,,POINT (108.0907543 15.5599101)
1920539134,15.5615472,108.08715,3,,,,,POINT (108.08715 15.5615472)
2175397260,15.4528602,107.8249645,3,,,,,POINT (107.8249645 15.4528602)
2175397471,15.462776,107.9313258,3,,,,,POINT (107.9313258 15.462776)
2175397486,15.4653454,107.9399325,3,,,,,POINT (107.9399325 15.4653454)
2175397627,15.4919455,107.9769638,3,,,,,POINT (107.9769638 15.4919455)
2175397746,15.5389093,108.0130136,3,,,,,POINT (108.0130136 15.5389093)
2175397770,15.5389157,108.0138891,3,,,,,POINT (108.0138891 15.5389157)
2175397773,15.5391439,108.0148152,3,,,,,POINT (108.0148152 15.5391439)
2175397788,15.5434465,108.0462385,3,,,,,POINT (108.0462385 15.5434465)
2613748853,15.5173317,107.8078052,1,,,,,POINT (107.8078052 15.5173317)
3316322316,15.5811682,108.1032479,1,,,,,POINT (108.1032479 15.5811682)
3316322319,15.5794812,108.1080349,4,,,,,POINT (108.1080349 15.5794812)
3316322322,15.5815623,108.105993,3,,,,,POINT (108.105993 15.5815623)
3316322326,15.5812634,108.1048251,3,,,,,POINT (108.1048251 15.5812634)
3316322328,15.5829754,108.1183478,3,,,,,POINT (108.1183478 15.5829754)
3316322330,15.5822942,108.1158598,3,,,,,POINT (108.1158598 15.5822942)
3316322332,15.5821831,108.1167918,3,,,,,POINT (108.1167918 15.5821831)
3316322336,15.582608,108.1134831,4,,,,,POINT (108.1134831 15.582608)
3316322341,15.5814611,108.1132993,4,,,,,POINT (108.1132993 15.5814611)
3316322342,15.5824357,108.1148154,3,,,,,POINT (108.1148154 15.5824357)
3316322343,15.5796076,108.1109753,3,,,,,POINT (108.1109753 15.5796076)
3316322345,15.5824916,108.1175998,3,,,,,POINT (108.1175998 15.5824916)
3316322347,15.5821152,108.1094979,4,,,,,POINT (108.1094979 15.5821152)
3316322352,15.5807677,108.1094625,3,,,,,POINT (108.1094625 15.5807677)
3316322360,15.581207,108.1147509,3,,,,,POINT (108.1147509 15.581207)
3600090606,15.4368624,107.7941684,3,,,,,POINT (107.7941684 15.4368624)
3600090615,15.4441145,107.7942038,3,,,,,POINT (107.7942038 15.4441145)
3600090616,15.4421853,107.79378,4,,,,,POINT (107.79378 15.4421853)
3600090618,15.4430381,107.7913074,3,,,,,POINT (107.7913074 15.4430381)
3600090619,15.4423613,107.7932002,4,,,,,POINT (107.7932002 15.4423613)
3600090620,15.4443515,107.7936643,4,,,,,POINT (107.7936643 15.4443515)
3600090621,15.442697,107.7921884,3,,,,,POINT (107.7921884 15.442697)
3600090622,15.444723,107.7929686,3,,,,,POINT (107.7929686 15.444723)
